# z=200.0
# H0:67.4 omega_m:0.314885968880016 omega_b:0.049309230511847414 omega_nu:0.0014201463404145906 w:-1.0 wa:0.0 sigma8(z=0):0.03365144806932789
# koh d_cdm d_b d_gamma d_neutrino d_nu d_tot d_nonu d_tot_de Weyl v_newt_cdm v_newt_b v_b_cdm
2.792503e-01 4.833459e+03 2.496680e+03 7.506919e-01 7.464207e-01 1.363053e+00 4.423932e+03 4.465876e+03 4.423970e+03 -2.133435e-02 4.359217e+03 3.879179e+03 4.687136e+00
2.846327e-01 4.695828e+03 2.364094e+03 6.992675e-01 6.953053e-01 1.296110e+00 4.288380e+03 4.329039e+03 4.288415e+03 -2.068062e-02 4.228758e+03 3.738622e+03 4.695226e+00
2.900150e-01 4.564781e+03 2.253254e+03 6.529498e-01 6.492605e-01 1.206591e+00 4.161711e+03 4.201170e+03 4.161744e+03 -2.006975e-02 4.105820e+03 3.614070e+03 4.623261e+00
2.953973e-01 4.441419e+03 2.172645e+03 6.116856e-01 6.082323e-01 1.165683e+00 4.046170e+03 4.084533e+03 4.046201e+03 -1.951253e-02 3.992451e+03 3.509634e+03 4.456576e+00
3.007796e-01 4.325932e+03 2.122510e+03 5.750036e-01 5.717534e-01 1.032700e+00 3.941950e+03 3.979326e+03 3.941979e+03 -1.900991e-02 3.888997e+03 3.424677e+03 4.209145e+00
3.061620e-01 4.217478e+03 2.095948e+03 5.421491e-01 5.390764e-01 1.059383e+00 3.847276e+03 3.883754e+03 3.847304e+03 -1.855332e-02 3.794018e+03 3.354478e+03 3.914455e+00
3.115443e-01 4.114755e+03 2.082003e+03 5.122558e-01 5.093434e-01 9.179188e-01 3.759352e+03 3.794997e+03 3.759378e+03 -1.812929e-02 3.705259e+03 3.292393e+03 3.613381e+00
3.169266e-01 4.016538e+03 2.069172e+03 4.845282e-01 4.817655e-01 9.436294e-01 3.675363e+03 3.710211e+03 3.675387e+03 -1.772423e-02 3.620553e+03 3.232017e+03 3.342699e+00
3.223090e-01 3.921769e+03 2.048130e+03 4.583629e-01 4.557442e-01 8.169910e-01 3.592971e+03 3.627039e+03 3.592994e+03 -1.732690e-02 3.538080e+03 3.168452e+03 3.126920e+00
3.276913e-01 3.829535e+03 2.013404e+03 4.334030e-01 4.309252e-01 8.616530e-01 3.510565e+03 3.543852e+03 3.510587e+03 -1.692948e-02 3.456427e+03 3.098927e+03 2.974652e+00
3.330736e-01 3.739220e+03 1.964060e+03 4.095163e-01 4.071766e-01 7.186641e-01 3.427482e+03 3.459981e+03 3.427502e+03 -1.652880e-02 3.374861e+03 3.023121e+03 2.879427e+00
3.384559e-01 3.650748e+03 1.903345e+03 3.867475e-01 3.845417e-01 7.758960e-01 3.344167e+03 3.375875e+03 3.344186e+03 -1.612701e-02 3.293608e+03 2.943065e+03 2.823991e+00
3.438383e-01 3.564546e+03 1.837270e+03 3.652376e-01 3.631589e-01 6.516585e-01 3.261909e+03 3.292839e+03 3.261928e+03 -1.573032e-02 3.213683e+03 2.862307e+03 2.786393e+00
3.492206e-01 3.481203e+03 1.772565e+03 3.451448e-01 3.431844e-01 6.962152e-01 3.182255e+03 3.212429e+03 3.182272e+03 -1.534618e-02 3.136314e+03 2.784604e+03 2.746063e+00
3.546029e-01 3.401134e+03 1.714783e+03 3.265669e-01 3.247146e-01 5.733008e-01 3.106409e+03 3.135865e+03 3.106426e+03 -1.498041e-02 3.062403e+03 2.712774e+03 2.688375e+00
3.599853e-01 3.324489e+03 1.667165e+03 3.095064e-01 3.077519e-01 6.502228e-01 3.035009e+03 3.063787e+03 3.035024e+03 -1.463608e-02 2.992380e+03 2.648201e+03 2.606898e+00
3.653676e-01 3.251275e+03 1.630356e+03 2.938670e-01 2.922006e-01 5.054564e-01 2.968154e+03 2.996299e+03 2.968169e+03 -1.431367e-02 2.926332e+03 2.590894e+03 2.503264e+00
3.707499e-01 3.181392e+03 1.602724e+03 2.794851e-01 2.778987e-01 5.860499e-01 2.905512e+03 2.933062e+03 2.905526e+03 -1.401157e-02 2.864069e+03 2.539747e+03 2.385173e+00
3.761322e-01 3.114563e+03 1.581016e+03 2.661589e-01 2.646461e-01 4.667498e-01 2.846341e+03 2.873332e+03 2.846354e+03 -1.372622e-02 2.805068e+03 2.492843e+03 2.263351e+00
3.815146e-01 3.050310e+03 1.561307e+03 2.536871e-01 2.522432e-01 5.365241e-01 2.789633e+03 2.816085e+03 2.789646e+03 -1.345274e-02 2.748516e+03 2.447913e+03 2.148364e+00
3.868969e-01 2.988093e+03 1.540057e+03 2.418967e-01 2.405185e-01 4.102631e-01 2.734383e+03 2.760312e+03 2.734395e+03 -1.318629e-02 2.693567e+03 2.402953e+03 2.048073e+00
3.922792e-01 2.927509e+03 1.514961e+03 2.306706e-01 2.293557e-01 5.004125e-01 2.679899e+03 2.705311e+03 2.679911e+03 -1.292354e-02 2.639619e+03 2.356739e+03 1.966226e+00
3.976616e-01 2.868376e+03 1.485315e+03 2.199495e-01 2.186959e-01 3.771274e-01 2.625915e+03 2.650815e+03 2.625926e+03 -1.266321e-02 2.586434e+03 2.308994e+03 1.902303e+00
4.030439e-01 2.810668e+03 1.451865e+03 2.097223e-01 2.085276e-01 4.459763e-01 2.572531e+03 2.596924e+03 2.572541e+03 -1.240576e-02 2.534062e+03 2.260245e+03 1.852395e+00
4.084262e-01 2.754434e+03 1.416328e+03 2.000004e-01 1.988622e-01 3.477967e-01 2.520049e+03 2.543946e+03 2.520059e+03 -1.215267e-02 2.482719e+03 2.211487e+03 1.810723e+00
4.138086e-01 2.699743e+03 1.380808e+03 1.908059e-01 1.897209e-01 4.197735e-01 2.468860e+03 2.492270e+03 2.468869e+03 -1.190581e-02 2.432674e+03 2.163848e+03 1.771319e+00
4.191909e-01 2.646698e+03 1.347268e+03 1.821555e-01 1.811205e-01 2.995056e-01 2.419351e+03 2.442293e+03 2.419360e+03 -1.166705e-02 2.384201e+03 2.118316e+03 1.729444e+00
4.245732e-01 2.595420e+03 1.317113e+03 1.740528e-01 1.730642e-01 3.946924e-01 2.371847e+03 2.394338e+03 2.371856e+03 -1.143796e-02 2.337550e+03 2.075572e+03 1.682430e+00
4.299555e-01 2.545985e+03 1.290925e+03 1.664760e-01 1.655305e-01 2.811113e-01 2.326498e+03 2.348560e+03 2.326507e+03 -1.121927e-02 2.292866e+03 2.035854e+03 1.629878e+00
4.353379e-01 2.498336e+03 1.268394e+03 1.593830e-01 1.584774e-01 3.488131e-01 2.283211e+03 2.304862e+03 2.283219e+03 -1.101052e-02 2.250086e+03 1.998891e+03 1.573290e+00
4.407202e-01 2.452302e+03 1.248534e+03 1.527179e-01 1.518498e-01 2.635806e-01 2.241687e+03 2.262945e+03 2.241695e+03 -1.081027e-02 2.208958e+03 1.964024e+03 1.515342e+00
4.461025e-01 2.407707e+03 1.230078e+03 1.464256e-01 1.455928e-01 3.324430e-01 2.201585e+03 2.222462e+03 2.201593e+03 -1.061688e-02 2.169199e+03 1.930491e+03 1.459006e+00
4.514849e-01 2.364428e+03 1.211854e+03 1.404559e-01 1.396566e-01 2.266617e-01 2.162616e+03 2.183124e+03 2.162623e+03 -1.042895e-02 2.130595e+03 1.897658e+03 1.406763e+00
4.568672e-01 2.322351e+03 1.192980e+03 1.347696e-01 1.340025e-01 3.103505e-01 2.124551e+03 2.144697e+03 2.124558e+03 -1.024538e-02 2.092971e+03 1.865077e+03 1.360092e+00
4.622495e-01 2.281333e+03 1.172972e+03 1.293386e-01 1.286023e-01 2.223866e-01 2.087191e+03 2.106984e+03 2.087198e+03 -1.006522e-02 2.056138e+03 1.832474e+03 1.319300e+00
4.676319e-01 2.241258e+03 1.151808e+03 1.241477e-01 1.234411e-01 2.728914e-01 2.050440e+03 2.069884e+03 2.050446e+03 -9.887986e-03 2.019973e+03 1.799820e+03 1.283647e+00
4.730142e-01 2.202114e+03 1.129918e+03 1.191911e-01 1.185129e-01 2.027585e-01 2.014351e+03 2.033454e+03 2.014358e+03 -9.713955e-03 1.984508e+03 1.767365e+03 1.251691e+00
4.783965e-01 2.163963e+03 1.107995e+03 1.144693e-01 1.138182e-01 2.711267e-01 1.979088e+03 1.997855e+03 1.979094e+03 -9.543898e-03 1.949881e+03 1.735522e+03 1.221741e+00
4.837789e-01 2.126850e+03 1.086729e+03 1.099820e-01 1.093566e-01 1.726378e-01 1.944793e+03 1.963236e+03 1.944798e+03 -9.378512e-03 1.916206e+03 1.704662e+03 1.192284e+00
4.891612e-01 2.090766e+03 1.066619e+03 1.057258e-01 1.051248e-01 2.473949e-01 1.911538e+03 1.929665e+03 1.911543e+03 -9.218140e-03 1.883517e+03 1.675000e+03 1.162290e+00
4.945435e-01 2.055685e+03 1.047924e+03 1.016918e-01 1.011138e-01 1.782619e-01 1.879339e+03 1.897161e+03 1.879344e+03 -9.062863e-03 1.851813e+03 1.646615e+03 1.131341e+00
4.999259e-01 2.021597e+03 1.030665e+03 9.786821e-02 9.731187e-02 2.166049e-01 1.848194e+03 1.865720e+03 1.848199e+03 -8.912669e-03 1.821097e+03 1.619486e+03 1.099598e+00
5.053082e-01 1.988494e+03 1.014656e+03 9.423998e-02 9.370418e-02 1.607763e-01 1.818065e+03 1.835306e+03 1.818069e+03 -8.767372e-03 1.791349e+03 1.593489e+03 1.067645e+00
5.106905e-01 1.956324e+03 9.995366e+02 9.079044e-02 9.027413e-02 2.181254e-01 1.788855e+03 1.805818e+03 1.788859e+03 -8.626507e-03 1.762493e+03 1.568404e+03 1.036261e+00
5.160728e-01 1.925000e+03 9.848788e+02 8.750150e-02 8.700378e-02 1.392477e-01 1.760422e+03 1.777116e+03 1.760426e+03 -8.489393e-03 1.734409e+03 1.543966e+03 1.006185e+00
5.214552e-01 1.894439e+03 9.703139e+02 8.435822e-02 8.387831e-02 1.961732e-01 1.732641e+03 1.749071e+03 1.732645e+03 -8.355420e-03 1.706983e+03 1.519955e+03 9.779469e-01
5.268375e-01 1.864594e+03 9.556266e+02 8.134918e-02 8.088635e-02 1.468254e-01 1.705438e+03 1.721611e+03 1.705442e+03 -8.224238e-03 1.680153e+03 1.496251e+03 9.517747e-01
5.322198e-01 1.835451e+03 9.407697e+02 7.846723e-02 7.802081e-02 1.743118e-01 1.678794e+03 1.694714e+03 1.678798e+03 -8.095751e-03 1.653901e+03 1.472842e+03 9.275866e-01
5.376021e-01 1.806989e+03 9.258177e+02 7.570666e-02 7.527599e-02 1.275079e-01 1.652705e+03 1.668378e+03 1.652709e+03 -7.969937e-03 1.628219e+03 1.449770e+03 9.050575e-01
5.429845e-01 1.779180e+03 9.109193e+02 7.306324e-02 7.264766e-02 1.802767e-01 1.627169e+03 1.642599e+03 1.627173e+03 -7.846791e-03 1.603094e+03 1.427106e+03 8.837323e-01
5.483668e-01 1.752005e+03 8.962649e+02 7.053331e-02 7.013218e-02 1.134674e-01 1.602200e+03 1.617394e+03 1.602203e+03 -7.726380e-03 1.578528e+03 1.404936e+03 8.631474e-01
5.537491e-01 1.725473e+03 8.820526e+02 6.811462e-02 6.772729e-02 1.549194e-01 1.577837e+03 1.592800e+03 1.577841e+03 -7.608893e-03 1.554551e+03 1.383360e+03 8.429328e-01
5.591314e-01 1.699600e+03 8.684280e+02 6.580378e-02 6.542961e-02 1.254352e-01 1.554116e+03 1.568854e+03 1.554119e+03 -7.494498e-03 1.531193e+03 1.362452e+03 8.228705e-01
5.645138e-01 1.674374e+03 8.554351e+02 6.359614e-02 6.323453e-02 1.397681e-01 1.531033e+03 1.545552e+03 1.531036e+03 -7.383183e-03 1.508451e+03 1.342219e+03 8.029080e-01
5.698961e-01 1.649756e+03 8.430186e+02 6.148539e-02 6.113576e-02 1.046832e-01 1.508548e+03 1.522854e+03 1.508551e+03 -7.274752e-03 1.486285e+03 1.322601e+03 7.831324e-01
5.752785e-01 1.625714e+03 8.310718e+02 5.946529e-02 5.912711e-02 1.465075e-01 1.486616e+03 1.500714e+03 1.486619e+03 -7.168987e-03 1.464653e+03 1.303519e+03 7.637186e-01
5.806608e-01 1.602230e+03 8.194819e+02 5.752985e-02 5.720266e-02 9.725111e-02 1.465206e+03 1.479101e+03 1.465209e+03 -7.065742e-03 1.443532e+03 1.284905e+03 7.448666e-01
5.860431e-01 1.579296e+03 8.081428e+02 5.567396e-02 5.535730e-02 1.230076e-01 1.444294e+03 1.457991e+03 1.444297e+03 -6.964894e-03 1.422906e+03 1.266704e+03 7.267445e-01
5.914254e-01 1.556881e+03 7.969564e+02 5.389227e-02 5.358573e-02 1.059379e-01 1.423840e+03 1.437342e+03 1.423842e+03 -6.866254e-03 1.402740e+03 1.248855e+03 7.094502e-01
5.968078e-01 1.534946e+03 7.858534e+02 5.218020e-02 5.188340e-02 1.152392e-01 1.403798e+03 1.417111e+03 1.403801e+03 -6.769607e-03 1.382990e+03 1.231306e+03 6.929969e-01
6.021901e-01 1.513466e+03 7.748207e+02 5.053420e-02 5.024677e-02 8.673877e-02 1.384148e+03 1.397274e+03 1.384151e+03 -6.674846e-03 1.363631e+03 1.214040e+03 6.773230e-01
6.075724e-01 1.492442e+03 7.639028e+02 4.895204e-02 4.867361e-02 1.193555e-01 1.364896e+03 1.377840e+03 1.364899e+03 -6.582006e-03 1.344669e+03 1.197085e+03 6.623144e-01
6.129547e-01 1.471878e+03 7.531672e+02 4.743155e-02 4.716179e-02 8.551385e-02 1.346057e+03 1.358823e+03 1.346060e+03 -6.491158e-03 1.326118e+03 1.180482e+03 6.478364e-01
6.183371e-01 1.451763e+03 7.426667e+02 4.597057e-02 4.570913e-02 9.616908e-02 1.327630e+03 1.340220e+03 1.327632e+03 -6.402291e-03 1.307973e+03 1.164250e+03 6.337633e-01
6.237195e-01 1.432073e+03 7.324320e+02 4.456651e-02 4.431307e-02 9.325865e-02 1.309598e+03 1.322017e+03 1.309600e+03 -6.315337e-03 1.290214e+03 1.148388e+03 6.200019e-01
6.291018e-01 1.412797e+03 7.224852e+02 4.321707e-02 4.297130e-02 9.368789e-02 1.291957e+03 1.304209e+03 1.291959e+03 -6.230262e-03 1.272834e+03 1.132898e+03 6.065029e-01
6.553143e-01 1.324646e+03 6.778193e+02 3.734820e-02 3.713579e-02 8.096206e-02 1.211410e+03 1.222898e+03 1.211412e+03 -5.841834e-03 1.193445e+03 1.062447e+03 5.450565e-01
6.710609e-01 1.275802e+03 6.529263e+02 3.430374e-02 3.410864e-02 7.270022e-02 1.166757e+03 1.177822e+03 1.166758e+03 -5.626501e-03 1.149447e+03 1.023309e+03 5.125157e-01
7.173232e-01 1.147552e+03 5.871854e+02 2.700400e-02 2.685043e-02 5.690023e-02 1.049452e+03 1.059405e+03 1.049454e+03 -5.060814e-03 1.033873e+03 9.204065e+02 4.312962e-01
7.667748e-01 1.031643e+03 5.279034e+02 2.124686e-02 2.112603e-02 3.424361e-02 9.434557e+02 9.524031e+02 9.434567e+02 -4.549660e-03 9.294372e+02 8.274576e+02 3.626354e-01
8.196356e-01 9.269303e+02 4.743573e+02 1.670799e-02 1.661297e-02 3.486848e-02 8.476998e+02 8.557391e+02 8.477007e+02 -4.087890e-03 8.350920e+02 7.434962e+02 3.047051e-01
8.761405e-01 8.324005e+02 4.260072e+02 1.313163e-02 1.305695e-02 2.034578e-02 7.612539e+02 7.684734e+02 7.612546e+02 -3.671018e-03 7.499225e+02 6.676916e+02 2.559092e-01
9.365409e-01 7.471293e+02 3.823862e+02 1.031549e-02 1.025683e-02 2.789559e-02 6.832741e+02 6.897540e+02 6.832747e+02 -3.294971e-03 6.730956e+02 5.993070e+02 2.148261e-01
1.001105e+00 6.702596e+02 3.430568e+02 8.099243e-03 8.053184e-03 2.068308e-02 6.129763e+02 6.187895e+02 6.129766e+02 -2.955971e-03 6.038379e+02 5.376562e+02 1.802530e-01
1.070120e+00 6.010120e+02 3.076263e+02 6.356093e-03 6.319947e-03 1.267288e-02 5.496487e+02 5.548615e+02 5.496490e+02 -2.650584e-03 5.414490e+02 4.821182e+02 1.511723e-01
1.143894e+00 5.386597e+02 2.757209e+02 4.985711e-03 4.957358e-03 1.328106e-02 4.926266e+02 4.972986e+02 4.926268e+02 -2.375604e-03 4.852726e+02 4.321082e+02 1.267244e-01
1.222753e+00 4.825627e+02 2.470158e+02 3.909051e-03 3.886821e-03 1.050474e-02 4.413250e+02 4.455104e+02 4.413252e+02 -2.128211e-03 4.347328e+02 3.871142e+02 1.061848e-01
1.307048e+00 4.321187e+02 2.212014e+02 3.063550e-03 3.046129e-03 1.070028e-02 3.951927e+02 3.989407e+02 3.951929e+02 -1.905746e-03 3.892861e+02 3.466530e+02 8.893639e-02
1.397155e+00 3.867787e+02 1.979978e+02 2.399873e-03 2.386226e-03 3.661812e-03 3.537281e+02 3.570828e+02 3.537282e+02 -1.705790e-03 3.484381e+02 3.102849e+02 7.445811e-02
1.493473e+00 3.460563e+02 1.771565e+02 1.879212e-03 1.868525e-03 4.442292e-03 3.164863e+02 3.194878e+02 3.164864e+02 -1.526198e-03 3.117508e+02 2.776201e+02 6.231209e-02
1.596432e+00 3.094965e+02 1.584444e+02 1.470914e-03 1.462549e-03 2.574150e-03 2.830511e+02 2.857355e+02 2.830511e+02 -1.364962e-03 2.788137e+02 2.482935e+02 5.212684e-02
1.706489e+00 2.766920e+02 1.416545e+02 1.150882e-03 1.144337e-03 1.926264e-03 2.530502e+02 2.554501e+02 2.530503e+02 -1.220289e-03 2.492601e+02 2.219788e+02 4.359005e-02
1.824133e+00 2.472711e+02 1.265954e+02 9.001382e-04 8.950197e-04 1.737945e-03 2.261437e+02 2.282884e+02 2.261438e+02 -1.090537e-03 2.227551e+02 1.983779e+02 3.643772e-02
1.949887e+00 2.208970e+02 1.130950e+02 7.037643e-04 6.997623e-04 1.477126e-03 2.020234e+02 2.039394e+02 2.020234e+02 -9.742207e-04 1.989948e+02 1.772206e+02 3.044804e-02
2.084310e+00 1.972666e+02 1.009989e+02 5.500371e-04 5.469095e-04 1.453835e-03 1.804123e+02 1.821234e+02 1.804124e+02 -8.700052e-04 1.777066e+02 1.582640e+02 2.543415e-02
2.228001e+00 1.761030e+02 9.016537e+01 4.297404e-04 4.272968e-04 5.134165e-04 1.610573e+02 1.625847e+02 1.610573e+02 -7.766689e-04 1.586409e+02 1.412861e+02 2.123873e-02
2.381597e+00 1.571568e+02 8.046639e+01 3.356395e-04 3.337310e-04 6.061824e-04 1.437300e+02 1.450931e+02 1.437300e+02 -6.931114e-04 1.415728e+02 1.260868e+02 1.772944e-02
2.545782e+00 1.402034e+02 7.178719e+01 2.620588e-04 2.605686e-04 4.090760e-04 1.282252e+02 1.294413e+02 1.282252e+02 -6.183423e-04 1.262999e+02 1.124859e+02 1.479531e-02
2.721286e+00 1.250397e+02 6.402437e+01 2.045446e-04 2.033815e-04 5.175047e-04 1.143572e+02 1.154418e+02 1.143572e+02 -5.514664e-04 1.126396e+02 1.003208e+02 1.234296e-02
2.908889e+00 1.114811e+02 5.708281e+01 1.596030e-04 1.586954e-04 3.769373e-04 1.019571e+02 1.029240e+02 1.019571e+02 -4.916690e-04 1.004252e+02 8.944309e+01 1.029394e-02
3.109425e+00 9.936321e+01 5.087878e+01 1.244987e-04 1.237908e-04 4.544002e-04 9.087460e+01 9.173644e+01 9.087460e+01 -4.382258e-04 8.950877e+01 7.972124e+01 8.582580e-03
3.323786e+00 8.853679e+01 4.533585e+01 9.708728e-05 9.653523e-05 3.414364e-04 8.097319e+01 8.174113e+01 8.097320e+01 -3.904781e-04 7.975580e+01 7.103535e+01 7.153702e-03
3.552925e+00 7.886745e+01 4.038514e+01 7.568944e-05 7.525906e-05 2.698174e-04 7.212997e+01 7.281405e+01 7.212997e+01 -3.478333e-04 7.104521e+01 6.327768e+01 5.961043e-03
3.797861e+00 7.023489e+01 3.596517e+01 5.899146e-05 5.865603e-05 1.619097e-04 6.423494e+01 6.484414e+01 6.423494e+01 -3.097610e-04 6.326864e+01 5.635173e+01 4.965900e-03
4.059682e+00 6.253043e+01 3.202039e+01 4.596490e-05 4.570355e-05 1.306465e-04 5.718872e+01 5.773110e+01 5.718872e+01 -2.757819e-04 5.632819e+01 5.017036e+01 4.135806e-03
4.339552e+00 5.565653e+01 2.850072e+01 3.580546e-05 3.560188e-05 1.268998e-04 5.090208e+01 5.138483e+01 5.090208e+01 -2.454658e-04 5.013594e+01 4.465530e+01 3.443590e-03
4.638717e+00 4.952576e+01 2.536154e+01 2.788448e-05 2.772593e-05 9.658151e-05 4.529507e+01 4.572464e+01 4.529507e+01 -2.184270e-04 4.461315e+01 3.973640e+01 2.866533e-03
4.958507e+00 4.405930e+01 2.256244e+01 2.171036e-05 2.158691e-05 4.670201e-05 4.029561e+01 4.067777e+01 4.029561e+01 -1.943180e-04 3.968881e+01 3.535048e+01 2.385598e-03
5.300342e+00 3.918686e+01 2.006748e+01 1.689926e-05 1.680317e-05 5.044236e-05 3.583942e+01 3.617932e+01 3.583942e+01 -1.728289e-04 3.529960e+01 3.144112e+01 1.984896e-03
5.665742e+00 3.484500e+01 1.784416e+01 1.315119e-05 1.307642e-05 1.681592e-05 3.186847e+01 3.217071e+01 3.186847e+01 -1.536797e-04 3.138836e+01 2.795743e+01 1.651125e-03
6.056334e+00 3.097716e+01 1.586354e+01 1.023208e-05 1.017390e-05 5.888756e-05 2.833105e+01 2.859974e+01 2.833105e+01 -1.366212e-04 2.790414e+01 2.485405e+01 1.373181e-03
6.473852e+00 2.753248e+01 1.409959e+01 7.959114e-06 7.913861e-06 2.202842e-05 2.518063e+01 2.541944e+01 2.518063e+01 -1.214289e-04 2.480112e+01 2.209017e+01 1.141783e-03
6.920153e+00 2.446556e+01 1.252905e+01 6.189726e-06 6.154534e-06 2.382027e-05 2.237569e+01 2.258791e+01 2.237570e+01 -1.079026e-04 2.203840e+01 1.962937e+01 9.491848e-04
7.397222e+00 2.173563e+01 1.113106e+01 4.812662e-06 4.785300e-06 1.781866e-05 1.987897e+01 2.006750e+01 1.987897e+01 -9.586258e-05 1.957925e+01 1.743895e+01 7.889177e-04
7.907180e+00 1.930635e+01 9.887015e+00 3.741191e-06 3.719921e-06 1.312912e-05 1.765720e+01 1.782466e+01 1.765720e+01 -8.514853e-05 1.739094e+01 1.548974e+01 6.555874e-04
8.452294e+00 1.714509e+01 8.780205e+00 2.907674e-06 2.891143e-06 7.554647e-06 1.568055e+01 1.582927e+01 1.568055e+01 -7.561652e-05 1.544406e+01 1.375557e+01 5.446894e-04
9.034987e+00 1.522279e+01 7.795764e+00 2.259417e-06 2.246572e-06 7.101770e-06 1.392246e+01 1.405450e+01 1.392246e+01 -6.713844e-05 1.371245e+01 1.221313e+01 4.524717e-04
9.657851e+00 1.351342e+01 6.920343e+00 1.755347e-06 1.745368e-06 1.132979e-05 1.235909e+01 1.247630e+01 1.235909e+01 -5.959939e-05 1.217264e+01 1.084153e+01 3.758027e-04
1.032366e+01 1.199373e+01 6.142065e+00 1.363477e-06 1.355726e-06 6.044742e-06 1.096921e+01 1.107325e+01 1.096921e+01 -5.289698e-05 1.080371e+01 9.622121e+00 3.120745e-04
1.103536e+01 1.064301e+01 5.450307e+00 1.058896e-06 1.052876e-06 -4.934887e-07 9.733865e+00 9.826181e+00 9.733865e+00 -4.693974e-05 9.586986e+00 8.538284e+00 2.591136e-04
1.179613e+01 9.442706e+00 4.835574e+00 8.222053e-07 8.175313e-07 5.260206e-06 8.636085e+00 8.717989e+00 8.636085e+00 -4.164590e-05 8.505757e+00 7.575136e+00 2.151090e-04
1.260934e+01 8.376310e+00 4.289419e+00 6.383093e-07 6.346809e-07 2.018002e-06 7.660774e+00 7.733428e+00 7.660774e+00 -3.694265e-05 7.545157e+00 6.719433e+00 1.785532e-04
1.347862e+01 7.429084e+00 3.804288e+00 4.954592e-07 4.926429e-07 3.001190e-06 6.794453e+00 6.858891e+00 6.794453e+00 -3.276498e-05 6.691904e+00 5.959346e+00 1.481909e-04
1.440782e+01 6.587869e+00 3.373446e+00 3.845133e-07 3.823278e-07 1.543318e-06 6.025088e+00 6.082230e+00 6.025088e+00 -2.905486e-05 5.934147e+00 5.284321e+00 1.229769e-04
1.540108e+01 5.840955e+00 2.990897e+00 2.983620e-07 2.966663e-07 -1.046444e-06 5.341968e+00 5.392632e+00 5.341968e+00 -2.576064e-05 5.261336e+00 4.684961e+00 1.020421e-04
1.646282e+01 5.177901e+00 2.651295e+00 2.314762e-07 2.301606e-07 8.964978e-07 4.735545e+00 4.780457e+00 4.735545e+00 -2.283628e-05 4.664067e+00 4.152889e+00 8.466287e-05
1.759775e+01 4.589402e+00 2.349874e+00 1.795564e-07 1.785360e-07 -1.465481e-07 4.197309e+00 4.237117e+00 4.197309e+00 -2.024074e-05 4.133956e+00 3.680638e+00 7.023773e-05
1.881093e+01 4.067169e+00 2.082390e+00 1.392607e-07 1.384693e-07 9.674368e-07 3.719679e+00 3.754956e+00 3.719679e+00 -1.793745e-05 3.663538e+00 3.261560e+00 5.826627e-05
2.010773e+01 3.603825e+00 1.845066e+00 1.079918e-07 1.073782e-07 1.000697e-08 3.295908e+00 3.327166e+00 3.295908e+00 -1.589390e-05 3.246167e+00 2.889734e+00 4.833255e-05
2.149394e+01 3.192801e+00 1.634536e+00 8.373147e-08 8.325575e-08 2.653991e-07 2.919987e+00 2.947680e+00 2.919987e+00 -1.408109e-05 2.875925e+00 2.559889e+00 4.009081e-05
2.297572e+01 2.828251e+00 1.447809e+00 6.491183e-08 6.454307e-08 4.425568e-08 2.586572e+00 2.611103e+00 2.586572e+00 -1.247326e-05 2.547547e+00 2.267336e+00 3.325373e-05
2.455964e+01 2.504976e+00 1.282221e+00 5.031499e-08 5.002919e-08 -4.084962e-08 2.290906e+00 2.312633e+00 2.290906e+00 -1.104746e-05 2.256348e+00 2.007902e+00 2.758259e-05
2.625276e+01 2.218350e+00 1.135402e+00 3.899513e-08 3.877366e-08 -1.367868e-07 2.028757e+00 2.047998e+00 2.028757e+00 -9.783303e-06 1.998162e+00 1.777875e+00 2.287906e-05
2.806260e+01 1.964257e+00 1.005246e+00 3.021788e-08 3.004628e-08 5.368578e-08 1.796365e+00 1.813401e+00 1.796365e+00 -8.662631e-06 1.769282e+00 1.573954e+00 1.897846e-05
2.999722e+01 1.739041e+00 8.898796e-01 2.341311e-08 2.328018e-08 2.144415e-07 1.590382e+00 1.605465e+00 1.590382e+00 -7.669317e-06 1.566413e+00 1.393204e+00 1.574398e-05
3.206520e+01 1.539450e+00 7.876378e-01 1.813830e-08 1.803534e-08 1.773826e-07 1.407835e+00 1.421187e+00 1.407835e+00 -6.789022e-06 1.386627e+00 1.233016e+00 1.306209e-05
3.427574e+01 1.362595e+00 6.970409e-01 1.405004e-08 1.397031e-08 -4.091310e-08 1.246083e+00 1.257901e+00 1.246083e+00 -6.009003e-06 1.227322e+00 1.091073e+00 1.083853e-05
3.663868e+01 1.205909e+00 6.167741e-01 1.088185e-08 1.082012e-08 -5.192409e-08 1.102777e+00 1.113236e+00 1.102777e+00 -5.317937e-06 1.086184e+00 9.653136e-01 8.995055e-06
3.916452e+01 1.067112e+00 5.456698e-01 8.427002e-09 8.379206e-09 7.261919e-08 9.758328e-01 9.850876e-01 9.758328e-01 -4.705771e-06 9.611596e-01 8.539090e-01 7.466760e-06
4.186449e+01 9.441790e-01 4.826908e-01 6.525128e-09 6.488132e-09 1.034065e-07 8.633969e-01 8.715854e-01 8.633969e-01 -4.163570e-06 8.504253e-01 7.552340e-01 6.199779e-06
4.475059e+01 8.353109e-01 4.269159e-01 5.051858e-09 5.023226e-09 1.132718e-08 7.638249e-01 7.710690e-01 7.638249e-01 -3.683402e-06 7.523605e-01 6.678455e-01 5.149431e-06
