# z=30.0
# H0:67.4 omega_m:0.314885968880016 omega_b:0.049309230511847414 omega_nu:0.0014201463404145906 w:-1.0 wa:0.0 sigma8(z=0):0.03365144806932789
# koh d_cdm d_b d_gamma d_neutrino d_nu d_tot d_nonu d_tot_de Weyl v_newt_cdm v_newt_b v_b_cdm
2.792503e-01 2.839118e+04 2.546174e+04 7.660870e-01 7.659048e-01 2.224126e+01 2.779868e+04 2.793037e+04 2.779869e+04 -2.057786e-02 2.773407e+04 2.754016e+04 7.266104e-01
2.846327e-01 2.753449e+04 2.459773e+04 7.146577e-01 7.144878e-01 2.077550e+01 2.694488e+04 2.707252e+04 2.694488e+04 -1.994583e-02 2.688377e+04 2.668583e+04 7.276667e-01
2.900150e-01 2.673050e+04 2.381202e+04 6.679562e-01 6.677974e-01 1.946260e+01 2.614754e+04 2.627141e+04 2.614755e+04 -1.935561e-02 2.608922e+04 2.589067e+04 7.163941e-01
2.953973e-01 2.599234e+04 2.312765e+04 6.259392e-01 6.257904e-01 1.824322e+01 2.542128e+04 2.554171e+04 2.542128e+04 -1.881800e-02 2.536487e+04 2.516993e+04 6.905327e-01
3.007796e-01 2.532142e+04 2.254489e+04 5.882242e-01 5.880844e-01 1.714479e+01 2.476732e+04 2.488466e+04 2.476732e+04 -1.833390e-02 2.471200e+04 2.452452e+04 6.522363e-01
3.061620e-01 2.470750e+04 2.204340e+04 5.541602e-01 5.540285e-01 1.618076e+01 2.417390e+04 2.428843e+04 2.417390e+04 -1.789463e-02 2.411908e+04 2.394158e+04 6.066660e-01
3.115443e-01 2.413472e+04 2.159226e+04 5.230244e-01 5.229000e-01 1.527826e+01 2.362286e+04 2.373478e+04 2.362286e+04 -1.748672e-02 2.356827e+04 2.340151e+04 5.601213e-01
3.169266e-01 2.358743e+04 2.116034e+04 4.941833e-01 4.940658e-01 1.444053e+01 2.309621e+04 2.320564e+04 2.309622e+04 -1.709687e-02 2.304192e+04 2.288495e+04 5.182699e-01
3.223090e-01 2.305271e+04 2.072264e+04 4.671464e-01 4.670353e-01 1.366255e+01 2.257920e+04 2.268618e+04 2.257920e+04 -1.671415e-02 2.252549e+04 2.237614e+04 4.848889e-01
3.276913e-01 2.252115e+04 2.026355e+04 4.415739e-01 4.414689e-01 1.292655e+01 2.206149e+04 2.216602e+04 2.206149e+04 -1.633092e-02 2.200879e+04 2.186433e+04 4.613039e-01
3.330736e-01 2.198850e+04 1.977900e+04 4.172867e-01 4.171874e-01 1.222475e+01 2.153888e+04 2.164094e+04 2.153888e+04 -1.594407e-02 2.148759e+04 2.134546e+04 4.465173e-01
3.384559e-01 2.145688e+04 1.927664e+04 3.942619e-01 3.941682e-01 1.154217e+01 2.101435e+04 2.111392e+04 2.101435e+04 -1.555578e-02 2.096475e+04 2.082312e+04 4.378688e-01
3.438383e-01 2.093350e+04 1.877241e+04 3.725789e-01 3.724903e-01 1.091559e+01 2.049643e+04 2.059355e+04 2.049644e+04 -1.517240e-02 2.044863e+04 2.030669e+04 4.319746e-01
3.492206e-01 2.042698e+04 1.828414e+04 3.523299e-01 3.522460e-01 1.033514e+01 1.999516e+04 2.008991e+04 1.999516e+04 -1.480133e-02 1.994908e+04 1.980701e+04 4.256639e-01
3.546029e-01 1.994385e+04 1.782590e+04 3.335507e-01 3.334714e-01 9.776757e+00 1.951821e+04 1.961069e+04 1.951821e+04 -1.444827e-02 1.947361e+04 1.933240e+04 4.166824e-01
3.599853e-01 1.948736e+04 1.740517e+04 3.162046e-01 3.161294e-01 9.267164e+00 1.906946e+04 1.915983e+04 1.906947e+04 -1.411609e-02 1.902605e+04 1.888705e+04 4.040385e-01
3.653676e-01 1.905801e+04 1.702301e+04 3.001997e-01 3.001283e-01 8.810217e+00 1.864953e+04 1.873790e+04 1.864953e+04 -1.380523e-02 1.860700e+04 1.847153e+04 3.879838e-01
3.707499e-01 1.865408e+04 1.667504e+04 2.854066e-01 2.853388e-01 8.371697e+00 1.825626e+04 1.834277e+04 1.825626e+04 -1.351411e-02 1.821438e+04 1.808339e+04 3.697049e-01
3.761322e-01 1.827157e+04 1.635256e+04 2.716674e-01 2.716028e-01 7.950675e+00 1.788495e+04 1.796970e+04 1.788495e+04 -1.323925e-02 1.784359e+04 1.771747e+04 3.508551e-01
3.815146e-01 1.790475e+04 1.604461e+04 2.588120e-01 2.587505e-01 7.584492e+00 1.752908e+04 1.761215e+04 1.752908e+04 -1.297582e-02 1.748821e+04 1.736678e+04 3.330627e-01
3.868969e-01 1.754786e+04 1.574100e+04 2.466885e-01 2.466299e-01 7.234815e+00 1.718221e+04 1.726363e+04 1.718221e+04 -1.271906e-02 1.714191e+04 1.702450e+04 3.175389e-01
3.922792e-01 1.719686e+04 1.543503e+04 2.351884e-01 2.351325e-01 6.877992e+00 1.683991e+04 1.691971e+04 1.683991e+04 -1.246567e-02 1.680029e+04 1.668600e+04 3.048610e-01
3.976616e-01 1.685019e+04 1.512457e+04 2.242525e-01 2.241991e-01 6.565558e+00 1.650055e+04 1.657874e+04 1.650055e+04 -1.221446e-02 1.646174e+04 1.634965e+04 2.949486e-01
4.030439e-01 1.650835e+04 1.481146e+04 2.138580e-01 2.138071e-01 6.271009e+00 1.616481e+04 1.624142e+04 1.616481e+04 -1.196593e-02 1.612692e+04 1.601629e+04 2.871991e-01
4.084262e-01 1.617294e+04 1.449996e+04 2.040013e-01 2.039528e-01 5.965421e+00 1.583474e+04 1.590978e+04 1.583474e+04 -1.172159e-02 1.579779e+04 1.568822e+04 2.807214e-01
4.138086e-01 1.584602e+04 1.419519e+04 1.946840e-01 1.946377e-01 5.690096e+00 1.551282e+04 1.558634e+04 1.551282e+04 -1.148330e-02 1.547682e+04 1.536823e+04 2.745954e-01
4.191909e-01 1.552963e+04 1.390195e+04 1.859061e-01 1.858619e-01 5.446572e+00 1.520155e+04 1.527359e+04 1.520155e+04 -1.125288e-02 1.516642e+04 1.505902e+04 2.680908e-01
4.245732e-01 1.522553e+04 1.362380e+04 1.776609e-01 1.776187e-01 5.200150e+00 1.490295e+04 1.497357e+04 1.490295e+04 -1.103184e-02 1.486859e+04 1.476277e+04 2.607962e-01
4.299555e-01 1.493463e+04 1.336228e+04 1.699284e-01 1.698880e-01 4.966170e+00 1.461801e+04 1.468729e+04 1.461801e+04 -1.082092e-02 1.458431e+04 1.448050e+04 2.526501e-01
4.353379e-01 1.465638e+04 1.311632e+04 1.626711e-01 1.626325e-01 4.768080e+00 1.434613e+04 1.441412e+04 1.434613e+04 -1.061966e-02 1.431300e+04 1.421153e+04 2.438839e-01
4.407202e-01 1.438906e+04 1.288290e+04 1.558395e-01 1.558025e-01 4.567766e+00 1.408538e+04 1.415213e+04 1.408538e+04 -1.042664e-02 1.405274e+04 1.395380e+04 2.349102e-01
4.461025e-01 1.413068e+04 1.265834e+04 1.493845e-01 1.493489e-01 4.368137e+00 1.383351e+04 1.389908e+04 1.383351e+04 -1.024020e-02 1.380135e+04 1.370492e+04 2.261866e-01
4.514849e-01 1.387969e+04 1.243952e+04 1.432655e-01 1.432314e-01 4.199131e+00 1.358874e+04 1.365315e+04 1.358875e+04 -1.005901e-02 1.355706e+04 1.346295e+04 2.180956e-01
4.568672e-01 1.363481e+04 1.222406e+04 1.374490e-01 1.374163e-01 4.032656e+00 1.334962e+04 1.341289e+04 1.334962e+04 -9.881997e-03 1.331843e+04 1.322637e+04 2.108650e-01
4.622495e-01 1.339483e+04 1.201032e+04 1.319061e-01 1.318748e-01 3.867129e+00 1.311489e+04 1.317705e+04 1.311489e+04 -9.708236e-03 1.308423e+04 1.299388e+04 2.045421e-01
4.676319e-01 1.315908e+04 1.179782e+04 1.266165e-01 1.265864e-01 3.717596e+00 1.288388e+04 1.294495e+04 1.288389e+04 -9.537237e-03 1.285380e+04 1.276486e+04 1.990127e-01
4.730142e-01 1.292782e+04 1.158753e+04 1.215711e-01 1.215422e-01 3.574101e+00 1.265700e+04 1.271699e+04 1.265700e+04 -9.369287e-03 1.262749e+04 1.253977e+04 1.940543e-01
4.783965e-01 1.270198e+04 1.138136e+04 1.167680e-01 1.167403e-01 3.432792e+00 1.243530e+04 1.249424e+04 1.243531e+04 -9.205177e-03 1.240638e+04 1.231978e+04 1.894064e-01
4.837789e-01 1.248236e+04 1.118107e+04 1.122039e-01 1.121772e-01 3.298363e+00 1.221975e+04 1.227766e+04 1.221975e+04 -9.045611e-03 1.219137e+04 1.210592e+04 1.848357e-01
4.891612e-01 1.226927e+04 1.098769e+04 1.078706e-01 1.078449e-01 3.174944e+00 1.201075e+04 1.206768e+04 1.201075e+04 -8.890902e-03 1.198290e+04 1.189867e+04 1.801834e-01
4.945435e-01 1.206276e+04 1.080166e+04 1.037573e-01 1.037326e-01 3.056219e+00 1.180842e+04 1.186438e+04 1.180842e+04 -8.741125e-03 1.178105e+04 1.169816e+04 1.753848e-01
4.999259e-01 1.186280e+04 1.062296e+04 9.985272e-02 9.982898e-02 2.943487e+00 1.161272e+04 1.166777e+04 1.161273e+04 -8.596268e-03 1.158580e+04 1.150436e+04 1.704650e-01
5.053082e-01 1.166920e+04 1.045109e+04 9.614431e-02 9.612145e-02 2.835586e+00 1.142344e+04 1.147759e+04 1.142344e+04 -8.456153e-03 1.139693e+04 1.131700e+04 1.655139e-01
5.106905e-01 1.148143e+04 1.028501e+04 9.261703e-02 9.259501e-02 2.730819e+00 1.123995e+04 1.129323e+04 1.123995e+04 -8.320322e-03 1.121382e+04 1.113542e+04 1.606513e-01
5.160728e-01 1.129864e+04 1.012339e+04 8.925461e-02 8.923339e-02 2.635579e+00 1.106134e+04 1.111377e+04 1.106134e+04 -8.188109e-03 1.103560e+04 1.095866e+04 1.559914e-01
5.214552e-01 1.112010e+04 9.965061e+03 8.604256e-02 8.602211e-02 2.537347e+00 1.088681e+04 1.093841e+04 1.088681e+04 -8.058908e-03 1.086144e+04 1.078588e+04 1.516156e-01
5.268375e-01 1.094537e+04 9.809351e+03 8.297023e-02 8.295051e-02 2.444715e+00 1.071588e+04 1.076667e+04 1.071588e+04 -7.932381e-03 1.069090e+04 1.061661e+04 1.475591e-01
5.322198e-01 1.077434e+04 9.656118e+03 8.003023e-02 8.001120e-02 2.365574e+00 1.054845e+04 1.059844e+04 1.054845e+04 -7.808439e-03 1.052386e+04 1.045071e+04 1.438091e-01
5.376021e-01 1.060698e+04 9.505485e+03 7.721642e-02 7.719807e-02 2.279040e+00 1.038449e+04 1.043371e+04 1.038449e+04 -7.687069e-03 1.036029e+04 1.028820e+04 1.403157e-01
5.429845e-01 1.044322e+04 9.357677e+03 7.452312e-02 7.450540e-02 2.195380e+00 1.022400e+04 1.027246e+04 1.022400e+04 -7.568268e-03 1.020020e+04 1.012910e+04 1.370084e-01
5.483668e-01 1.028312e+04 9.213053e+03 7.194563e-02 7.192852e-02 2.124106e+00 1.006707e+04 1.011479e+04 1.006707e+04 -7.452105e-03 1.004366e+04 9.973529e+03 1.338160e-01
5.537491e-01 1.012688e+04 9.072098e+03 6.948057e-02 6.946406e-02 2.049387e+00 9.913964e+03 9.960956e+03 9.913964e+03 -7.338766e-03 9.890918e+03 9.821761e+03 1.306813e-01
5.591314e-01 9.974702e+03 8.935200e+03 6.712455e-02 6.710860e-02 1.973355e+00 9.764899e+03 9.811186e+03 9.764900e+03 -7.228422e-03 9.742208e+03 9.674041e+03 1.275707e-01
5.645138e-01 9.826568e+03 8.802396e+03 6.487262e-02 6.485718e-02 1.910246e+00 9.619864e+03 9.665463e+03 9.619865e+03 -7.121061e-03 9.597510e+03 9.530356e+03 1.244761e-01
5.698961e-01 9.682216e+03 8.673390e+03 6.271836e-02 6.270345e-02 1.850570e+00 9.478596e+03 9.523524e+03 9.478596e+03 -7.016486e-03 9.456562e+03 9.390438e+03 1.214109e-01
5.752785e-01 9.541366e+03 8.547783e+03 6.065559e-02 6.064117e-02 1.782073e+00 9.340796e+03 9.385072e+03 9.340797e+03 -6.914482e-03 9.319073e+03 9.253979e+03 1.184020e-01
5.806608e-01 9.403854e+03 8.425260e+03 5.867909e-02 5.866515e-02 1.724275e+00 9.206279e+03 9.249918e+03 9.206280e+03 -6.814906e-03 9.184858e+03 9.120775e+03 1.154802e-01
5.860431e-01 9.269545e+03 8.305538e+03 5.678418e-02 5.677068e-02 1.673235e+00 9.074887e+03 9.117902e+03 9.074888e+03 -6.717644e-03 9.053762e+03 8.990658e+03 1.126715e-01
5.914254e-01 9.138202e+03 8.188285e+03 5.496582e-02 5.495275e-02 1.612254e+00 8.946371e+03 8.988777e+03 8.946371e+03 -6.622510e-03 8.925537e+03 8.863370e+03 1.099909e-01
5.968078e-01 9.009547e+03 8.073178e+03 5.321911e-02 5.320645e-02 1.560550e+00 8.820443e+03 8.862253e+03 8.820443e+03 -6.529293e-03 8.799901e+03 8.738622e+03 1.074403e-01
6.021901e-01 8.883431e+03 7.960094e+03 5.154022e-02 5.152797e-02 1.516811e+00 8.696963e+03 8.738187e+03 8.696963e+03 -6.437887e-03 8.676709e+03 8.616276e+03 1.050103e-01
6.075724e-01 8.759895e+03 7.849143e+03 4.992672e-02 4.991485e-02 1.466387e+00 8.575979e+03 8.616630e+03 8.575979e+03 -6.348329e-03 8.556013e+03 8.496390e+03 1.026834e-01
6.129547e-01 8.639026e+03 7.740507e+03 4.837656e-02 4.836506e-02 1.419174e+00 8.457596e+03 8.497687e+03 8.457596e+03 -6.260696e-03 8.437910e+03 8.379074e+03 1.004386e-01
6.183371e-01 8.520799e+03 7.634255e+03 4.688713e-02 4.687598e-02 1.378487e+00 8.341801e+03 8.381343e+03 8.341801e+03 -6.174980e-03 8.322390e+03 8.264327e+03 9.825658e-02
6.237195e-01 8.405103e+03 7.530357e+03 4.545546e-02 4.544465e-02 1.335872e+00 8.228497e+03 8.267502e+03 8.228497e+03 -6.091107e-03 8.209354e+03 8.152057e+03 9.612301e-02
6.291018e-01 8.291889e+03 7.428806e+03 4.407904e-02 4.406856e-02 1.293097e+00 8.117644e+03 8.156123e+03 8.117644e+03 -6.009048e-03 8.098758e+03 8.042226e+03 9.403028e-02
6.553143e-01 7.774816e+03 6.966252e+03 3.809070e-02 3.808165e-02 1.117237e+00 7.611545e+03 7.647626e+03 7.611545e+03 -5.634411e-03 7.593825e+03 7.540902e+03 8.450534e-02
6.710609e-01 7.488202e+03 6.709590e+03 3.498513e-02 3.497681e-02 1.027285e+00 7.330972e+03 7.365723e+03 7.330973e+03 -5.426718e-03 7.313903e+03 7.262943e+03 7.946077e-02
7.173232e-01 6.735333e+03 6.034875e+03 2.753961e-02 2.753306e-02 8.068091e-01 6.593891e+03 6.625148e+03 6.593892e+03 -4.881097e-03 6.578538e+03 6.532697e+03 6.686956e-02
7.667748e-01 6.055020e+03 5.425370e+03 2.166752e-02 2.166237e-02 6.407259e-01 5.927873e+03 5.955974e+03 5.927873e+03 -4.388080e-03 5.914068e+03 5.872867e+03 5.622536e-02
8.196356e-01 5.440434e+03 4.874770e+03 1.703816e-02 1.703411e-02 5.053649e-01 5.326204e+03 5.351453e+03 5.326205e+03 -3.942698e-03 5.313798e+03 5.276792e+03 4.724461e-02
8.761405e-01 4.885610e+03 4.377688e+03 1.339069e-02 1.338751e-02 3.958142e-01 4.783038e+03 4.805713e+03 4.783038e+03 -3.540622e-03 4.771896e+03 4.738672e+03 3.967988e-02
9.365409e-01 4.385127e+03 3.929277e+03 1.051868e-02 1.051618e-02 3.105251e-01 4.293068e+03 4.313420e+03 4.293068e+03 -3.177924e-03 4.283066e+03 4.253252e+03 3.331077e-02
1.001105e+00 3.933950e+03 3.525032e+03 8.258535e-03 8.256571e-03 2.447224e-01 3.851368e+03 3.869626e+03 3.851368e+03 -2.850957e-03 3.842394e+03 3.815653e+03 2.795088e-02
1.070120e+00 3.527514e+03 3.160871e+03 6.480936e-03 6.479395e-03 1.922512e-01 3.453468e+03 3.469840e+03 3.453468e+03 -2.556414e-03 3.445420e+03 3.421446e+03 2.344241e-02
1.143894e+00 3.161547e+03 2.832964e+03 5.083507e-03 5.082298e-03 1.512900e-01 3.095187e+03 3.109860e+03 3.095187e+03 -2.291197e-03 3.087973e+03 3.066489e+03 1.965214e-02
1.222753e+00 2.832296e+03 2.537952e+03 3.985632e-03 3.984684e-03 1.184238e-01 2.772850e+03 2.785995e+03 2.772850e+03 -2.052589e-03 2.766386e+03 2.747143e+03 1.646774e-02
1.307048e+00 2.536224e+03 2.272665e+03 3.123495e-03 3.122752e-03 9.242509e-02 2.482994e+03 2.494765e+03 2.482994e+03 -1.838025e-03 2.477206e+03 2.459976e+03 1.379357e-02
1.397155e+00 2.270109e+03 2.034217e+03 2.446778e-03 2.446196e-03 7.177827e-02 2.222466e+03 2.233002e+03 2.222466e+03 -1.645170e-03 2.217285e+03 2.201865e+03 1.154882e-02
1.493473e+00 2.031097e+03 1.820052e+03 1.915902e-03 1.915446e-03 5.694303e-02 1.988472e+03 1.997899e+03 1.988472e+03 -1.471957e-03 1.983836e+03 1.970041e+03 9.665648e-03
1.596432e+00 1.816516e+03 1.627776e+03 1.499603e-03 1.499246e-03 4.395425e-02 1.778396e+03 1.786827e+03 1.778396e+03 -1.316449e-03 1.774249e+03 1.761912e+03 8.086443e-03
1.706489e+00 1.623978e+03 1.455250e+03 1.173307e-03 1.173028e-03 3.472403e-02 1.589899e+03 1.597436e+03 1.589899e+03 -1.176915e-03 1.586191e+03 1.575162e+03 6.762794e-03
1.824133e+00 1.451298e+03 1.300518e+03 9.176618e-04 9.174436e-04 2.728283e-02 1.420844e+03 1.427580e+03 1.420844e+03 -1.051773e-03 1.417531e+03 1.407674e+03 5.653777e-03
1.949887e+00 1.296500e+03 1.161808e+03 7.174524e-04 7.172818e-04 2.124261e-02 1.269295e+03 1.275313e+03 1.269295e+03 -9.395898e-04 1.266335e+03 1.257530e+03 4.725006e-03
2.084310e+00 1.157807e+03 1.037527e+03 5.607263e-04 5.605930e-04 1.668042e-02 1.133513e+03 1.138886e+03 1.133513e+03 -8.390773e-04 1.130869e+03 1.123006e+03 3.947515e-03
2.228001e+00 1.033592e+03 9.262198e+02 4.380850e-04 4.379808e-04 1.286800e-02 1.011905e+03 1.016702e+03 1.011905e+03 -7.490576e-04 1.009545e+03 1.002525e+03 3.296913e-03
2.381597e+00 9.223916e+02 8.265737e+02 3.421518e-04 3.420705e-04 1.027306e-02 9.030380e+02 9.073191e+02 9.030380e+02 -6.684695e-04 9.009317e+02 8.946665e+02 2.752687e-03
2.545782e+00 8.228871e+02 7.374076e+02 2.671395e-04 2.670760e-04 7.858179e-03 8.056216e+02 8.094409e+02 8.056216e+02 -5.963576e-04 8.037425e+02 7.981525e+02 2.297632e-03
2.721286e+00 7.338874e+02 6.576546e+02 2.085074e-04 2.084578e-04 6.158021e-03 7.184895e+02 7.218958e+02 7.184895e+02 -5.318584e-04 7.168137e+02 7.118275e+02 1.917271e-03
2.908889e+00 6.543082e+02 5.863427e+02 1.626929e-04 1.626542e-04 4.856268e-03 6.405801e+02 6.436169e+02 6.405801e+02 -4.741863e-04 6.390859e+02 6.346396e+02 1.599444e-03
3.109425e+00 5.831854e+02 5.226083e+02 1.269074e-04 1.268772e-04 3.819503e-03 5.709496e+02 5.736564e+02 5.709496e+02 -4.226428e-04 5.696179e+02 5.656539e+02 1.333969e-03
3.323786e+00 5.196424e+02 4.656660e+02 9.896439e-05 9.894085e-05 2.976797e-03 5.087398e+02 5.111517e+02 5.087398e+02 -3.765922e-04 5.075533e+02 5.040201e+02 1.112294e-03
3.552925e+00 4.628904e+02 4.148091e+02 7.715190e-05 7.713355e-05 2.290539e-03 4.531786e+02 4.553271e+02 4.531786e+02 -3.354633e-04 4.521217e+02 4.489733e+02 9.272445e-04
3.797861e+00 4.122238e+02 3.694050e+02 6.013057e-05 6.011627e-05 1.785668e-03 4.035749e+02 4.054882e+02 4.035749e+02 -2.987444e-04 4.026337e+02 3.998287e+02 7.728222e-04
4.059682e+00 3.670044e+02 3.288824e+02 4.685192e-05 4.684079e-05 1.419706e-03 3.593042e+02 3.610077e+02 3.593042e+02 -2.659733e-04 3.584663e+02 3.559678e+02 6.439926e-04
4.339552e+00 3.266598e+02 2.927279e+02 3.649603e-05 3.648735e-05 1.079363e-03 3.198060e+02 3.213222e+02 3.198060e+02 -2.367348e-04 3.190603e+02 3.168351e+02 5.365440e-04
4.638717e+00 2.906767e+02 2.604818e+02 2.842195e-05 2.841519e-05 8.345709e-04 2.845778e+02 2.859269e+02 2.845778e+02 -2.106574e-04 2.839143e+02 2.819329e+02 4.469538e-04
4.958507e+00 2.585927e+02 2.317298e+02 2.212857e-05 2.212331e-05 6.615893e-04 2.531668e+02 2.543671e+02 2.531668e+02 -1.874055e-04 2.525767e+02 2.508126e+02 3.722707e-04
5.300342e+00 2.299952e+02 2.061020e+02 1.722461e-05 1.722051e-05 5.119144e-04 2.251692e+02 2.262367e+02 2.251692e+02 -1.666804e-04 2.246444e+02 2.230739e+02 3.100316e-04
5.665742e+00 2.045117e+02 1.832648e+02 1.340424e-05 1.340105e-05 4.042337e-04 2.002203e+02 2.011695e+02 2.002203e+02 -1.482121e-04 1.997537e+02 1.983558e+02 2.581735e-04
6.056334e+00 1.818105e+02 1.629208e+02 1.042884e-05 1.042636e-05 3.135974e-04 1.779952e+02 1.788391e+02 1.779952e+02 -1.317601e-04 1.775805e+02 1.763363e+02 2.149754e-04
6.473852e+00 1.615928e+02 1.448024e+02 8.112077e-06 8.110148e-06 2.377547e-04 1.582016e+02 1.589516e+02 1.582016e+02 -1.171080e-04 1.578331e+02 1.567257e+02 1.789980e-04
6.920153e+00 1.435923e+02 1.286709e+02 6.308615e-06 6.307115e-06 1.899045e-04 1.405787e+02 1.412451e+02 1.405787e+02 -1.040627e-04 1.402513e+02 1.392657e+02 1.490406e-04
7.397222e+00 1.275697e+02 1.143119e+02 4.905044e-06 4.903878e-06 1.448500e-04 1.248921e+02 1.254842e+02 1.248921e+02 -9.245081e-05 1.246014e+02 1.237241e+02 1.240998e-04
7.907180e+00 1.133117e+02 1.015342e+02 3.812961e-06 3.812055e-06 1.172571e-04 1.109332e+02 1.114591e+02 1.109332e+02 -8.211774e-05 1.106750e+02 1.098941e+02 1.033393e-04
8.452294e+00 1.006268e+02 9.016609e+01 2.963419e-06 2.962714e-06 8.941477e-05 9.851421e+01 9.898126e+01 9.851421e+01 -7.292467e-05 9.828512e+01 9.758996e+01 8.606069e-05
9.034987e+00 8.934436e+01 8.005495e+01 2.302705e-06 2.302158e-06 6.911036e-05 8.746842e+01 8.788311e+01 8.746842e+01 -6.474808e-05 8.726514e+01 8.664619e+01 7.168207e-05
9.657851e+00 7.931161e+01 7.106366e+01 1.788954e-06 1.788529e-06 5.412220e-05 7.764606e+01 7.801418e+01 7.764606e+01 -5.747714e-05 7.746572e+01 7.691454e+01 5.971782e-05
1.032366e+01 7.039224e+01 6.307014e+01 1.389562e-06 1.389232e-06 4.083036e-05 6.891373e+01 6.924045e+01 6.891373e+01 -5.101307e-05 6.875379e+01 6.826283e+01 4.976348e-05
1.103536e+01 6.246453e+01 5.596530e+01 1.079138e-06 1.078882e-06 3.137167e-05 6.115226e+01 6.144218e+01 6.115226e+01 -4.526768e-05 6.101046e+01 6.057298e+01 4.148195e-05
1.179613e+01 5.541966e+01 4.965163e+01 8.379097e-07 8.377106e-07 2.626230e-05 5.425511e+01 5.451233e+01 5.425511e+01 -4.016209e-05 5.412943e+01 5.373946e+01 3.459229e-05
1.260934e+01 4.916074e+01 4.404229e+01 6.504903e-07 6.503357e-07 1.924382e-05 4.812742e+01 4.835559e+01 4.812742e+01 -3.562609e-05 4.801606e+01 4.766828e+01 2.886069e-05
1.347862e+01 4.360124e+01 3.905975e+01 5.049050e-07 5.047850e-07 1.485991e-05 4.268449e+01 4.288685e+01 4.268449e+01 -3.159699e-05 4.258585e+01 4.227551e+01 2.409238e-05
1.440782e+01 3.866395e+01 3.463482e+01 3.918362e-07 3.917431e-07 1.169482e-05 3.785070e+01 3.803016e+01 3.785070e+01 -2.801881e-05 3.776337e+01 3.748626e+01 2.012521e-05
1.540108e+01 3.428013e+01 3.070588e+01 3.040377e-07 3.039655e-07 8.482692e-06 3.355879e+01 3.371789e+01 3.355879e+01 -2.484174e-05 3.348149e+01 3.323387e+01 1.682428e-05
1.646282e+01 3.038851e+01 2.721804e+01 2.358739e-07 2.358178e-07 6.607929e-06 2.974875e+01 2.988978e+01 2.974875e+01 -2.202137e-05 2.968036e+01 2.945888e+01 1.407731e-05
1.759775e+01 2.693446e+01 2.412235e+01 1.829629e-07 1.829194e-07 5.416071e-06 2.636710e+01 2.649211e+01 2.636710e+01 -1.951812e-05 2.630663e+01 2.610833e+01 1.179091e-05
1.881093e+01 2.386935e+01 2.137521e+01 1.418986e-07 1.418648e-07 4.159082e-06 2.336623e+01 2.347701e+01 2.336623e+01 -1.729674e-05 2.331278e+01 2.313503e+01 9.887399e-06
2.010773e+01 2.114986e+01 1.893781e+01 1.100338e-07 1.100077e-07 3.455435e-06 2.070375e+01 2.080190e+01 2.070375e+01 -1.532585e-05 2.065653e+01 2.049699e+01 8.302169e-06
2.149394e+01 1.873746e+01 1.677562e+01 8.531170e-08 8.529143e-08 2.487857e-06 1.834189e+01 1.842885e+01 1.834189e+01 -1.357750e-05 1.830021e+01 1.815680e+01 6.981512e-06
2.297572e+01 1.659782e+01 1.485787e+01 6.613421e-08 6.611850e-08 1.911893e-06 1.624709e+01 1.632412e+01 1.624709e+01 -1.202683e-05 1.621031e+01 1.608119e+01 5.880780e-06
2.455964e+01 1.470044e+01 1.315723e+01 5.126017e-08 5.124799e-08 1.414431e-06 1.438946e+01 1.445768e+01 1.438946e+01 -1.065173e-05 1.435704e+01 1.424055e+01 4.962862e-06
2.625276e+01 1.301814e+01 1.164935e+01 3.972564e-08 3.971620e-08 1.064501e-06 1.274242e+01 1.280283e+01 1.274242e+01 -9.432513e-06 1.271385e+01 1.260855e+01 4.196914e-06
2.806260e+01 1.152680e+01 1.031260e+01 3.078219e-08 3.077488e-08 9.628857e-07 1.128231e+01 1.133580e+01 1.128231e+01 -8.351681e-06 1.125717e+01 1.116177e+01 3.557310e-06
2.999722e+01 1.020494e+01 9.127740e+00 2.384879e-08 2.384313e-08 6.841834e-07 9.988141e+00 1.003549e+01 9.988141e+00 -7.393674e-06 9.966037e+00 9.879383e+00 3.022755e-06
3.206520e+01 9.033482e+00 8.077666e+00 1.847447e-08 1.847009e-08 5.039764e-07 8.841213e+00 8.883129e+00 8.841213e+00 -6.544667e-06 8.821803e+00 8.742878e+00 2.575560e-06
3.427574e+01 7.995466e+00 7.147184e+00 1.430926e-08 1.430586e-08 4.380843e-07 7.824931e+00 7.862029e+00 7.824931e+00 -5.792368e-06 7.807908e+00 7.735811e+00 2.201028e-06
3.663868e+01 7.075824e+00 6.322791e+00 1.108157e-08 1.107894e-08 3.227064e-07 6.924541e+00 6.957370e+00 6.924541e+00 -5.125859e-06 6.909636e+00 6.843565e+00 1.886953e-06
3.916452e+01 6.261178e+00 5.592493e+00 8.580746e-09 8.578710e-09 2.254326e-07 6.126944e+00 6.155992e+00 6.126944e+00 -4.535441e-06 6.113916e+00 6.053162e+00 1.623195e-06
4.186449e+01 5.539638e+00 4.945640e+00 6.643366e-09 6.641791e-09 2.086346e-07 5.420502e+00 5.446200e+00 5.420502e+00 -4.012501e-06 5.409138e+00 5.353072e+00 1.401332e-06
4.475059e+01 4.900650e+00 4.372770e+00 5.142689e-09 5.141469e-09 1.627413e-07 4.794880e+00 4.817612e+00 4.794880e+00 -3.549387e-06 4.784992e+00 4.733057e+00 1.214367e-06
