# z=100.0
# H0:67.4 omega_m:0.314885968880016 omega_b:0.049309230511847414 omega_nu:0.0014201463404145906 w:-1.0 wa:0.0 sigma8(z=0):0.03365144806932789
# koh d_cdm d_b d_gamma d_neutrino d_nu d_tot d_nonu d_tot_de Weyl v_newt_cdm v_newt_b v_b_cdm
2.792503e-01 9.119846e+03 6.501038e+03 7.618301e-01 7.605369e-01 2.646334e+00 8.653645e+03 8.707898e+03 8.653663e+03 -2.090255e-02 8.579090e+03 8.233021e+03 2.362785e+00
2.846327e-01 8.852643e+03 6.232975e+03 7.103252e-01 7.091209e-01 2.599710e+00 8.387972e+03 8.440561e+03 8.387989e+03 -2.026082e-02 8.318221e+03 7.964932e+03 2.366453e+00
2.900150e-01 8.599926e+03 5.999534e+03 6.636847e-01 6.625605e-01 2.496715e+00 8.139842e+03 8.190875e+03 8.139859e+03 -1.966147e-02 8.073767e+03 7.719354e+03 2.329934e+00
2.953973e-01 8.364888e+03 5.812500e+03 6.218708e-01 6.208177e-01 2.120350e+00 7.913771e+03 7.963388e+03 7.913787e+03 -1.911540e-02 7.850022e+03 7.502056e+03 2.245863e+00
3.007796e-01 8.147998e+03 5.671822e+03 5.844718e-01 5.834817e-01 2.090362e+00 7.710146e+03 7.758487e+03 7.710161e+03 -1.862354e-02 7.647472e+03 7.312825e+03 2.121258e+00
3.061620e-01 7.946859e+03 5.567118e+03 5.507897e-01 5.498559e-01 2.083028e+00 7.525336e+03 7.572518e+03 7.525350e+03 -1.817713e-02 7.462830e+03 7.146011e+03 1.972939e+00
3.115443e-01 7.757738e+03 5.482428e+03 5.200447e-01 5.191622e-01 1.892868e+00 7.353718e+03 7.399824e+03 7.353731e+03 -1.776259e-02 7.290963e+03 6.993332e+03 1.821432e+00
3.169266e-01 7.577029e+03 5.401383e+03 4.915482e-01 4.907133e-01 1.658002e+00 7.189713e+03 7.234793e+03 7.189726e+03 -1.736644e-02 7.126816e+03 6.846687e+03 1.685209e+00
3.223090e-01 7.401693e+03 5.310871e+03 4.647744e-01 4.639844e-01 1.736825e+00 7.028730e+03 7.072799e+03 7.028742e+03 -1.697759e-02 6.966194e+03 6.699672e+03 1.576578e+00
3.276913e-01 7.229351e+03 5.203158e+03 4.393751e-01 4.386281e-01 1.636442e+00 6.867564e+03 6.910624e+03 6.867576e+03 -1.658830e-02 6.806075e+03 6.548287e+03 1.499861e+00
3.330736e-01 7.058697e+03 5.076863e+03 4.151857e-01 4.144801e-01 1.456728e+00 6.704908e+03 6.746948e+03 6.704918e+03 -1.619541e-02 6.645111e+03 6.391484e+03 1.451806e+00
3.384559e-01 6.889966e+03 4.936602e+03 3.922086e-01 3.915423e-01 1.395051e+00 6.541678e+03 6.582695e+03 6.541688e+03 -1.580113e-02 6.484032e+03 6.231288e+03 1.423747e+00
3.438383e-01 6.724698e+03 4.790981e+03 3.705491e-01 3.699200e-01 1.390073e+00 6.380511e+03 6.420518e+03 6.380521e+03 -1.541183e-02 6.325208e+03 6.071887e+03 1.404658e+00
3.492206e-01 6.564814e+03 4.649548e+03 3.503244e-01 3.497300e-01 1.261035e+00 6.224507e+03 6.263537e+03 6.224516e+03 -1.503501e-02 6.171457e+03 5.917917e+03 1.384206e+00
3.546029e-01 6.411730e+03 4.519982e+03 3.315907e-01 3.310284e-01 1.186270e+00 6.076054e+03 6.114152e+03 6.076062e+03 -1.467643e-02 6.024925e+03 5.772901e+03 1.355045e+00
3.599853e-01 6.266097e+03 4.406580e+03 3.143212e-01 3.137883e-01 1.171721e+00 5.936367e+03 5.973589e+03 5.936375e+03 -1.433902e-02 5.886690e+03 5.638601e+03 1.313946e+00
3.653676e-01 6.128010e+03 4.310032e+03 2.984216e-01 2.979155e-01 1.066059e+00 5.805633e+03 5.842036e+03 5.805641e+03 -1.402323e-02 5.756938e+03 5.515146e+03 1.261726e+00
3.707499e-01 5.997126e+03 4.227925e+03 2.837510e-01 2.832696e-01 1.025824e+00 5.683190e+03 5.718825e+03 5.683197e+03 -1.372747e-02 5.635113e+03 5.401325e+03 1.202254e+00
3.761322e-01 5.872572e+03 4.155592e+03 2.701371e-01 2.696786e-01 1.012478e+00 5.567575e+03 5.602485e+03 5.567582e+03 -1.344821e-02 5.519924e+03 5.294843e+03 1.140916e+00
3.815146e-01 5.752990e+03 4.087377e+03 2.573977e-01 2.569607e-01 9.414005e-01 5.456768e+03 5.490983e+03 5.456774e+03 -1.318056e-02 5.409522e+03 5.192805e+03 1.083019e+00
3.868969e-01 5.636951e+03 4.018169e+03 2.453728e-01 2.449561e-01 8.458269e-01 5.348772e+03 5.382311e+03 5.348778e+03 -1.291970e-02 5.302050e+03 5.092525e+03 1.032511e+00
3.922792e-01 5.523426e+03 3.944673e+03 2.339505e-01 2.335531e-01 8.852942e-01 5.242212e+03 5.275083e+03 5.242218e+03 -1.266231e-02 5.196211e+03 4.992256e+03 9.912725e-01
3.976616e-01 5.411988e+03 3.865919e+03 2.230720e-01 2.226931e-01 8.453125e-01 5.136578e+03 5.168787e+03 5.136583e+03 -1.240715e-02 5.091513e+03 4.891482e+03 9.590427e-01
4.030439e-01 5.302685e+03 3.783003e+03 2.127191e-01 2.123579e-01 7.365936e-01 5.032080e+03 5.063634e+03 5.032085e+03 -1.215474e-02 4.988122e+03 4.790707e+03 9.338579e-01
4.084262e-01 5.195810e+03 3.698348e+03 2.028945e-01 2.025501e-01 7.261353e-01 4.929345e+03 4.960254e+03 4.929350e+03 -1.190659e-02 4.886580e+03 4.691036e+03 9.128143e-01
4.138086e-01 5.091746e+03 3.614873e+03 1.936066e-01 1.932780e-01 7.515815e-01 4.829148e+03 4.859429e+03 4.829153e+03 -1.166457e-02 4.787565e+03 4.593765e+03 8.929145e-01
4.191909e-01 4.990909e+03 3.535272e+03 1.848608e-01 1.845471e-01 6.789683e-01 4.732259e+03 4.761932e+03 4.732263e+03 -1.143053e-02 4.691759e+03 4.500085e+03 8.717781e-01
4.245732e-01 4.893694e+03 3.461477e+03 1.766533e-01 1.763536e-01 6.042609e-01 4.639311e+03 4.668402e+03 4.639315e+03 -1.120602e-02 4.599740e+03 4.410885e+03 8.480653e-01
4.299555e-01 4.800322e+03 3.394269e+03 1.689644e-01 1.686777e-01 6.431722e-01 4.550610e+03 4.579146e+03 4.550615e+03 -1.099177e-02 4.511801e+03 4.326526e+03 8.215747e-01
4.353379e-01 4.710661e+03 3.333143e+03 1.617545e-01 1.614801e-01 6.078048e-01 4.465968e+03 4.493972e+03 4.465972e+03 -1.078732e-02 4.427780e+03 4.246696e+03 7.930614e-01
4.407202e-01 4.624275e+03 3.276607e+03 1.549716e-01 1.547086e-01 5.569538e-01 4.384787e+03 4.412282e+03 4.384791e+03 -1.059123e-02 4.347123e+03 4.170549e+03 7.638695e-01
4.461025e-01 4.540685e+03 3.222812e+03 1.485639e-01 1.483117e-01 5.326337e-01 4.306375e+03 4.333379e+03 4.306379e+03 -1.040183e-02 4.269194e+03 4.097104e+03 7.354907e-01
4.514849e-01 4.459531e+03 3.170101e+03 1.424880e-01 1.422461e-01 5.450486e-01 4.230174e+03 4.256700e+03 4.230178e+03 -1.021777e-02 4.193489e+03 4.025554e+03 7.091709e-01
4.568672e-01 4.380507e+03 3.117242e+03 1.367085e-01 1.364764e-01 4.901634e-01 4.155731e+03 4.181791e+03 4.155735e+03 -1.003796e-02 4.119595e+03 3.955294e+03 6.856532e-01
4.622495e-01 4.303280e+03 3.063510e+03 1.311969e-01 1.309741e-01 4.842782e-01 4.082659e+03 4.108260e+03 4.082662e+03 -9.861451e-03 4.047134e+03 3.885883e+03 6.650915e-01
4.676319e-01 4.227623e+03 3.008827e+03 1.259338e-01 1.257199e-01 4.712867e-01 4.010752e+03 4.035902e+03 4.010755e+03 -9.687763e-03 3.975891e+03 3.817172e+03 6.471136e-01
4.730142e-01 4.153565e+03 2.953793e+03 1.209116e-01 1.207064e-01 4.361887e-01 3.940130e+03 3.964837e+03 3.940133e+03 -9.517178e-03 3.905963e+03 3.749416e+03 6.309953e-01
4.783965e-01 4.081315e+03 2.899408e+03 1.161297e-01 1.159326e-01 4.223128e-01 3.871122e+03 3.895397e+03 3.871125e+03 -9.350494e-03 3.837653e+03 3.683115e+03 6.158870e-01
4.837789e-01 4.011042e+03 2.846636e+03 1.115860e-01 1.113966e-01 4.281731e-01 3.804023e+03 3.827877e+03 3.804026e+03 -9.188419e-03 3.771225e+03 3.618718e+03 6.010292e-01
4.891612e-01 3.942783e+03 2.796130e+03 1.072736e-01 1.070915e-01 3.969486e-01 3.738964e+03 3.762410e+03 3.738967e+03 -9.031272e-03 3.706788e+03 3.556465e+03 5.859039e-01
4.945435e-01 3.876518e+03 2.748201e+03 1.031822e-01 1.030070e-01 3.541418e-01 3.675979e+03 3.699030e+03 3.675981e+03 -8.879133e-03 3.644364e+03 3.496434e+03 5.703008e-01
4.999259e-01 3.812239e+03 2.702859e+03 9.930026e-02 9.913173e-02 3.856206e-01 3.615060e+03 3.637729e+03 3.615063e+03 -8.731987e-03 3.583949e+03 3.438604e+03 5.543012e-01
5.053082e-01 3.749909e+03 2.659826e+03 9.561460e-02 9.545232e-02 3.645143e-01 3.556135e+03 3.578435e+03 3.556138e+03 -8.589657e-03 3.525483e+03 3.382842e+03 5.381985e-01
5.106905e-01 3.689396e+03 2.618578e+03 9.210946e-02 9.195311e-02 3.265221e-01 3.499011e+03 3.520953e+03 3.499013e+03 -8.451676e-03 3.468791e+03 3.328867e+03 5.223832e-01
5.160728e-01 3.630486e+03 2.578476e+03 8.876800e-02 8.861732e-02 3.134433e-01 3.443408e+03 3.465001e+03 3.443410e+03 -8.317369e-03 3.413611e+03 3.276315e+03 5.072270e-01
5.214552e-01 3.572979e+03 2.538970e+03 8.557536e-02 8.543009e-02 3.438387e-01 3.389073e+03 3.410326e+03 3.389075e+03 -8.186126e-03 3.359703e+03 3.224867e+03 4.929958e-01
5.268375e-01 3.516763e+03 2.499749e+03 8.252068e-02 8.238059e-02 3.003758e-01 3.335864e+03 3.356783e+03 3.335866e+03 -8.057601e-03 3.306934e+03 3.174351e+03 4.798039e-01
5.322198e-01 3.461804e+03 2.460747e+03 7.959664e-02 7.946151e-02 2.801669e-01 3.283743e+03 3.304335e+03 3.283745e+03 -7.931705e-03 3.255265e+03 3.124732e+03 4.676102e-01
5.376021e-01 3.408079e+03 2.422066e+03 7.679738e-02 7.666702e-02 2.900224e-01 3.232704e+03 3.252976e+03 3.232706e+03 -7.808424e-03 3.204688e+03 3.076037e+03 4.562513e-01
5.429845e-01 3.355550e+03 2.383893e+03 7.411760e-02 7.399179e-02 2.852812e-01 3.182746e+03 3.202705e+03 3.182748e+03 -7.687752e-03 3.155191e+03 3.028315e+03 4.454984e-01
5.483668e-01 3.304203e+03 2.346475e+03 7.155303e-02 7.143158e-02 2.563940e-01 3.133897e+03 3.153550e+03 3.133899e+03 -7.569760e-03 3.106794e+03 2.981646e+03 4.351189e-01
5.537491e-01 3.254083e+03 2.310086e+03 6.910061e-02 6.898332e-02 2.537508e-01 3.086236e+03 3.105589e+03 3.086238e+03 -7.454636e-03 3.059568e+03 2.936151e+03 4.249266e-01
5.591314e-01 3.205236e+03 2.274927e+03 6.675705e-02 6.664375e-02 2.561987e-01 3.039833e+03 3.058896e+03 3.039835e+03 -7.342552e-03 3.013577e+03 2.891928e+03 4.148121e-01
5.645138e-01 3.157647e+03 2.241045e+03 6.451744e-02 6.440793e-02 2.317527e-01 2.994683e+03 3.013462e+03 2.994685e+03 -7.233495e-03 2.968818e+03 2.848977e+03 4.047491e-01
5.698961e-01 3.111239e+03 2.208334e+03 6.237539e-02 6.226952e-02 2.353558e-01 2.950705e+03 2.969209e+03 2.950707e+03 -7.127268e-03 2.925209e+03 2.807205e+03 3.947812e-01
5.752785e-01 3.065934e+03 2.176624e+03 6.032456e-02 6.022217e-02 2.278084e-01 2.907808e+03 2.926043e+03 2.907810e+03 -7.023653e-03 2.882664e+03 2.766498e+03 3.849961e-01
5.806608e-01 3.021694e+03 2.145749e+03 5.835960e-02 5.826053e-02 2.121281e-01 2.865932e+03 2.883905e+03 2.865934e+03 -6.922503e-03 2.841130e+03 2.726771e+03 3.754942e-01
5.860431e-01 2.978486e+03 2.115562e+03 5.647561e-02 5.637974e-02 2.040465e-01 2.825030e+03 2.842745e+03 2.825031e+03 -6.823705e-03 2.800564e+03 2.687952e+03 3.663602e-01
5.914254e-01 2.936247e+03 2.085912e+03 5.466752e-02 5.457472e-02 2.172043e-01 2.785022e+03 2.802487e+03 2.785023e+03 -6.727068e-03 2.760892e+03 2.649950e+03 3.576428e-01
5.968078e-01 2.894893e+03 2.056683e+03 5.293043e-02 5.284058e-02 1.946647e-01 2.745821e+03 2.763040e+03 2.745822e+03 -6.632379e-03 2.722026e+03 2.612671e+03 3.493489e-01
6.021901e-01 2.854376e+03 2.027844e+03 5.126063e-02 5.117361e-02 1.771859e-01 2.707381e+03 2.724360e+03 2.707383e+03 -6.539532e-03 2.683922e+03 2.576076e+03 3.414473e-01
6.075724e-01 2.814703e+03 1.999456e+03 4.965574e-02 4.957145e-02 1.943423e-01 2.669720e+03 2.686462e+03 2.669722e+03 -6.448563e-03 2.646592e+03 2.540194e+03 3.338808e-01
6.129547e-01 2.775894e+03 1.971619e+03 4.811376e-02 4.803209e-02 1.869419e-01 2.632868e+03 2.649379e+03 2.632870e+03 -6.359549e-03 2.610068e+03 2.505073e+03 3.265817e-01
6.183371e-01 2.737932e+03 1.944396e+03 4.663216e-02 4.655301e-02 1.656367e-01 2.596822e+03 2.613106e+03 2.596823e+03 -6.272480e-03 2.574341e+03 2.470726e+03 3.194867e-01
6.237195e-01 2.700777e+03 1.917810e+03 4.520813e-02 4.513140e-02 1.599074e-01 2.561550e+03 2.577614e+03 2.561552e+03 -6.187284e-03 2.539381e+03 2.437133e+03 3.125491e-01
6.291018e-01 2.664410e+03 1.891883e+03 4.383919e-02 4.376478e-02 1.799727e-01 2.527042e+03 2.542889e+03 2.527043e+03 -6.103930e-03 2.505172e+03 2.404287e+03 3.057441e-01
6.553143e-01 2.498207e+03 1.774416e+03 3.788415e-02 3.781985e-02 1.341530e-01 2.369493e+03 2.384352e+03 2.369494e+03 -5.723378e-03 2.348962e+03 2.254520e+03 2.747703e-01
6.710609e-01 2.406100e+03 1.709116e+03 3.479557e-02 3.473650e-02 1.267014e-01 2.282150e+03 2.296462e+03 2.282151e+03 -5.512407e-03 2.262372e+03 2.171434e+03 2.583665e-01
7.173232e-01 2.164204e+03 1.537173e+03 2.739052e-02 2.734403e-02 9.294067e-02 2.052697e+03 2.065570e+03 2.052698e+03 -4.958174e-03 2.034904e+03 1.953101e+03 2.174231e-01
7.667748e-01 1.945603e+03 1.381948e+03 2.155039e-02 2.151381e-02 8.306508e-02 1.845365e+03 1.856938e+03 1.845366e+03 -4.457375e-03 1.829363e+03 1.755841e+03 1.828109e-01
8.196356e-01 1.748120e+03 1.241732e+03 1.694619e-02 1.691742e-02 6.190018e-02 1.658065e+03 1.668463e+03 1.658065e+03 -4.004962e-03 1.643681e+03 1.577645e+03 1.536080e-01
8.761405e-01 1.569841e+03 1.115135e+03 1.331851e-02 1.329590e-02 5.309108e-02 1.488977e+03 1.498314e+03 1.488977e+03 -3.596538e-03 1.476055e+03 1.416770e+03 1.290097e-01
9.365409e-01 1.409024e+03 1.000929e+03 1.046205e-02 1.044429e-02 4.328109e-02 1.336448e+03 1.344829e+03 1.336449e+03 -3.228114e-03 1.324846e+03 1.271648e+03 1.082993e-01
1.001105e+00 1.264052e+03 8.979653e+02 8.214122e-03 8.200179e-03 3.171466e-02 1.198946e+03 1.206465e+03 1.198946e+03 -2.895985e-03 1.188534e+03 1.140820e+03 9.087075e-02
1.070120e+00 1.133455e+03 8.052107e+02 6.446119e-03 6.435177e-03 2.302408e-02 1.075079e+03 1.081821e+03 1.075079e+03 -2.596791e-03 1.065740e+03 1.022964e+03 7.621086e-02
1.143894e+00 1.015862e+03 7.216878e+02 5.056226e-03 5.047643e-03 2.179602e-02 9.635449e+02 9.695876e+02 9.635451e+02 -2.327387e-03 9.551724e+02 9.168423e+02 6.388639e-02
1.222753e+00 9.100673e+02 6.465428e+02 3.964263e-03 3.957535e-03 1.595922e-02 8.632006e+02 8.686140e+02 8.632007e+02 -2.085011e-03 8.556979e+02 8.213659e+02 5.353209e-02
1.307048e+00 8.149333e+02 5.789675e+02 3.106764e-03 3.101490e-03 1.329336e-02 7.729676e+02 7.778151e+02 7.729677e+02 -1.867058e-03 7.662474e+02 7.355096e+02 4.483693e-02
1.397155e+00 7.294254e+02 5.182281e+02 2.433683e-03 2.429552e-03 8.597388e-03 6.918644e+02 6.962034e+02 6.918645e+02 -1.671158e-03 6.858480e+02 6.583397e+02 3.753819e-02
1.493473e+00 6.526263e+02 4.636734e+02 1.905656e-03 1.902422e-03 7.295766e-03 6.190212e+02 6.229034e+02 6.190213e+02 -1.495210e-03 6.136371e+02 5.890287e+02 3.141516e-02
1.596432e+00 5.836774e+02 4.146934e+02 1.491590e-03 1.489058e-03 5.191735e-03 5.536237e+02 5.570957e+02 5.536237e+02 -1.337246e-03 5.488073e+02 5.268018e+02 2.628057e-02
1.706489e+00 5.218111e+02 3.707445e+02 1.167042e-03 1.165061e-03 4.735958e-03 4.949438e+02 4.980478e+02 4.949438e+02 -1.195508e-03 4.906370e+02 4.709664e+02 2.197698e-02
1.824133e+00 4.663260e+02 3.313275e+02 9.127658e-04 9.112164e-04 3.703126e-03 4.423164e+02 4.450903e+02 4.423164e+02 -1.068389e-03 4.384668e+02 4.208899e+02 1.837130e-02
1.949887e+00 4.165868e+02 2.959912e+02 7.136271e-04 7.124159e-04 2.322948e-03 3.951386e+02 3.976167e+02 3.951386e+02 -9.544340e-04 3.916990e+02 3.759985e+02 1.535173e-02
2.084310e+00 3.720221e+02 2.643307e+02 5.577387e-04 5.567920e-04 2.468396e-03 3.528689e+02 3.550819e+02 3.528689e+02 -8.523340e-04 3.497967e+02 3.357771e+02 1.282407e-02
2.228001e+00 3.321097e+02 2.359750e+02 4.357523e-04 4.350127e-04 1.624837e-03 3.150118e+02 3.169874e+02 3.150118e+02 -7.608925e-04 3.122687e+02 2.997543e+02 1.070901e-02
2.381597e+00 2.963791e+02 2.105895e+02 3.403311e-04 3.397534e-04 1.327588e-03 2.811211e+02 2.828841e+02 2.811211e+02 -6.790314e-04 2.786728e+02 2.675055e+02 8.939841e-03
2.545782e+00 2.644067e+02 1.878736e+02 2.657188e-04 2.652677e-04 1.221055e-03 2.507949e+02 2.523678e+02 2.507949e+02 -6.057803e-04 2.486104e+02 2.386485e+02 7.460616e-03
2.721286e+00 2.358096e+02 1.675558e+02 2.073991e-04 2.070471e-04 8.498115e-04 2.236703e+02 2.250730e+02 2.236703e+02 -5.402623e-04 2.217217e+02 2.128377e+02 6.224262e-03
2.908889e+00 2.102395e+02 1.493881e+02 1.618286e-04 1.615539e-04 6.771465e-04 1.994167e+02 2.006673e+02 1.994167e+02 -4.816792e-04 1.976792e+02 1.897589e+02 5.191237e-03
3.109425e+00 1.873866e+02 1.331508e+02 1.262336e-04 1.260193e-04 5.439220e-04 1.777404e+02 1.788551e+02 1.777404e+02 -4.293214e-04 1.761916e+02 1.691324e+02 4.328429e-03
3.323786e+00 1.669691e+02 1.186438e+02 9.843922e-05 9.827214e-05 3.733858e-04 1.583742e+02 1.593674e+02 1.583742e+02 -3.825434e-04 1.569939e+02 1.507040e+02 3.608029e-03
3.552925e+00 1.487339e+02 1.056870e+02 7.674270e-05 7.661244e-05 3.103597e-04 1.410777e+02 1.419624e+02 1.410777e+02 -3.407648e-04 1.398481e+02 1.342450e+02 3.006713e-03
3.797861e+00 1.324538e+02 9.411931e+01 5.981182e-05 5.971030e-05 2.171078e-04 1.256358e+02 1.264237e+02 1.256358e+02 -3.034658e-04 1.245406e+02 1.195508e+02 2.504970e-03
4.059682e+00 1.179242e+02 8.379525e+01 4.660370e-05 4.652459e-05 2.027420e-04 1.118541e+02 1.125556e+02 1.118541e+02 -2.701769e-04 1.108790e+02 1.064363e+02 2.086433e-03
4.339552e+00 1.049608e+02 7.458397e+01 3.630276e-05 3.624114e-05 1.512971e-04 9.955807e+01 1.001824e+02 9.955807e+01 -2.404766e-04 9.869008e+01 9.473558e+01 1.737406e-03
4.638717e+00 9.339892e+01 6.636845e+01 2.827152e-05 2.822353e-05 1.503575e-04 8.859134e+01 8.914693e+01 8.859134e+01 -2.139871e-04 8.781892e+01 8.429972e+01 1.446434e-03
4.958507e+00 8.308985e+01 5.904305e+01 2.201152e-05 2.197416e-05 7.601674e-05 7.881293e+01 7.930721e+01 7.881294e+01 -1.903680e-04 7.812572e+01 7.499464e+01 1.203922e-03
5.300342e+00 7.390105e+01 5.251362e+01 1.713354e-05 1.710446e-05 6.095167e-05 7.009711e+01 7.053673e+01 7.009711e+01 -1.693154e-04 6.948587e+01 6.670067e+01 1.001859e-03
5.665742e+00 6.571283e+01 4.669514e+01 1.333341e-05 1.331078e-05 3.307750e-05 6.233038e+01 6.272128e+01 6.233038e+01 -1.505554e-04 6.178683e+01 5.930982e+01 8.335389e-04
6.056334e+00 5.841859e+01 4.151184e+01 1.037376e-05 1.035616e-05 4.997867e-05 5.541159e+01 5.575909e+01 5.541159e+01 -1.338434e-04 5.492836e+01 5.272585e+01 6.933653e-04
6.473852e+00 5.192236e+01 3.689558e+01 8.069264e-06 8.055568e-06 2.147511e-05 4.924973e+01 4.955860e+01 4.924973e+01 -1.189598e-04 4.882023e+01 4.686217e+01 5.766583e-04
6.920153e+00 4.613855e+01 3.278551e+01 6.275340e-06 6.264689e-06 2.298699e-05 4.376361e+01 4.403807e+01 4.376361e+01 -1.057084e-04 4.338195e+01 4.164149e+01 4.795138e-04
7.397222e+00 4.099026e+01 2.912703e+01 4.879190e-06 4.870909e-06 1.966805e-05 3.888030e+01 3.912413e+01 3.888030e+01 -9.391306e-05 3.854123e+01 3.699445e+01 3.986700e-04
7.907180e+00 3.640897e+01 2.587143e+01 3.792878e-06 3.786441e-06 1.133918e-05 3.453479e+01 3.475137e+01 3.453479e+01 -8.341674e-05 3.423362e+01 3.285917e+01 3.314078e-04
8.452294e+00 3.233311e+01 2.297498e+01 2.947822e-06 2.942819e-06 6.892132e-06 3.066870e+01 3.086104e+01 3.066870e+01 -7.407844e-05 3.040126e+01 2.918010e+01 2.754562e-04
9.034987e+00 2.870792e+01 2.039877e+01 2.290595e-06 2.286708e-06 1.453754e-05 2.723009e+01 2.740086e+01 2.723009e+01 -6.577266e-05 2.699265e+01 2.590781e+01 2.289237e-04
9.657851e+00 2.548426e+01 1.810787e+01 1.779555e-06 1.776534e-06 1.194320e-05 2.417234e+01 2.432393e+01 2.417234e+01 -5.838684e-05 2.396157e+01 2.299795e+01 1.902317e-04
1.032366e+01 2.261835e+01 1.607120e+01 1.382268e-06 1.379923e-06 3.571189e-06 2.145391e+01 2.158846e+01 2.145391e+01 -5.182065e-05 2.126687e+01 2.041099e+01 1.580652e-04
1.103536e+01 2.007107e+01 1.426094e+01 1.073480e-06 1.071658e-06 5.422594e-06 1.903773e+01 1.915712e+01 1.903773e+01 -4.598450e-05 1.887177e+01 1.811164e+01 1.313287e-04
1.179613e+01 1.780746e+01 1.265226e+01 8.335213e-07 8.321068e-07 5.506031e-06 1.689061e+01 1.699653e+01 1.689061e+01 -4.079826e-05 1.674339e+01 1.606833e+01 1.091089e-04
1.260934e+01 1.579639e+01 1.122304e+01 6.470879e-07 6.459899e-07 1.484476e-06 1.498302e+01 1.507699e+01 1.498302e+01 -3.619060e-05 1.485247e+01 1.425297e+01 9.064600e-05
1.347862e+01 1.401005e+01 9.953518e+00 5.022679e-07 5.014156e-07 2.668505e-06 1.328861e+01 1.337195e+01 1.328861e+01 -3.209784e-05 1.317285e+01 1.264046e+01 7.530696e-05
1.440782e+01 1.242364e+01 8.826065e+00 3.897929e-07 3.891316e-07 2.760334e-06 1.178383e+01 1.185773e+01 1.178383e+01 -2.846314e-05 1.168120e+01 1.120841e+01 6.256491e-05
1.540108e+01 1.101507e+01 7.824993e+00 3.024551e-07 3.019420e-07 1.064678e-06 1.044774e+01 1.051326e+01 1.044774e+01 -2.523589e-05 1.035678e+01 9.936879e+00 5.198153e-05
1.646282e+01 9.764642e+00 6.936306e+00 2.346486e-07 2.342505e-07 1.746991e-06 9.261651e+00 9.319735e+00 9.261651e+00 -2.237097e-05 9.181053e+00 8.808100e+00 4.319209e-05
1.759775e+01 8.654817e+00 6.147536e+00 1.820146e-07 1.817058e-07 2.660702e-07 8.208931e+00 8.260412e+00 8.208931e+00 -1.982819e-05 8.137528e+00 7.806232e+00 3.589323e-05
1.881093e+01 7.669960e+00 5.447574e+00 1.411650e-07 1.409256e-07 4.106695e-07 7.274748e+00 7.320371e+00 7.274748e+00 -1.757172e-05 7.211507e+00 6.917168e+00 2.983265e-05
2.010773e+01 6.796160e+00 4.826534e+00 1.094667e-07 1.092810e-07 5.711577e-07 6.445906e+00 6.486331e+00 6.445906e+00 -1.556970e-05 6.389906e+00 6.128346e+00 2.480060e-05
2.149394e+01 6.021027e+00 4.275613e+00 8.487343e-08 8.472950e-08 4.792278e-07 5.710654e+00 5.746468e+00 5.710654e+00 -1.379374e-05 5.661079e+00 5.428587e+00 2.062272e-05
2.297572e+01 5.333539e+00 3.786978e+00 6.579573e-08 6.568417e-08 1.587627e-07 5.058536e+00 5.090260e+00 5.058536e+00 -1.221859e-05 5.014661e+00 4.807940e+00 1.715411e-05
2.455964e+01 4.723890e+00 3.353659e+00 5.099895e-08 5.091249e-08 1.671274e-07 4.480251e+00 4.508348e+00 4.480251e+00 -1.082178e-05 4.441431e+00 4.257555e+00 1.427438e-05
2.625276e+01 4.183353e+00 2.969457e+00 3.952418e-08 3.945718e-08 2.680557e-07 3.967521e+00 3.992404e+00 3.967521e+00 -9.583312e-06 3.933183e+00 3.769553e+00 1.188350e-05
2.806260e+01 3.704172e+00 2.628858e+00 3.062695e-08 3.057505e-08 1.161250e-07 3.512990e+00 3.535022e+00 3.512990e+00 -8.485418e-06 3.482626e+00 3.336933e+00 9.898384e-06
2.999722e+01 3.279447e+00 2.326961e+00 2.372929e-08 2.368908e-08 9.891218e-08 3.110112e+00 3.129618e+00 3.110112e+00 -7.512293e-06 3.083272e+00 2.953470e+00 8.250034e-06
3.206520e+01 2.903047e+00 2.059407e+00 1.838257e-08 1.835144e-08 1.529086e-07 2.753074e+00 2.770340e+00 2.753074e+00 -6.649887e-06 2.729357e+00 2.613628e+00 6.881161e-06
3.427574e+01 2.569525e+00 1.822325e+00 1.423867e-08 1.421456e-08 6.280680e-08 2.436706e+00 2.451988e+00 2.436706e+00 -5.885719e-06 2.415757e+00 2.312490e+00 5.744204e-06
3.663868e+01 2.274038e+00 1.612275e+00 1.102743e-08 1.100876e-08 6.465763e-08 2.156416e+00 2.169940e+00 2.156416e+00 -5.208696e-06 2.137920e+00 2.045685e+00 4.799681e-06
3.916452e+01 2.012287e+00 1.426201e+00 8.539285e-09 8.524837e-09 6.676296e-09 1.908127e+00 1.920094e+00 1.908127e+00 -4.608967e-06 1.891804e+00 1.809332e+00 4.014829e-06
4.186449e+01 1.780452e+00 1.261389e+00 6.611674e-09 6.600493e-09 -1.777704e-08 1.688214e+00 1.698802e+00 1.688214e+00 -4.077782e-06 1.673817e+00 1.599984e+00 3.362455e-06
4.475059e+01 1.575143e+00 1.115427e+00 5.118515e-09 5.109863e-09 2.428471e-08 1.493462e+00 1.502828e+00 1.493462e+00 -3.607369e-06 1.480770e+00 1.414580e+00 2.819997e-06
