# z=70.0
# H0:67.4 omega_m:0.314885968880016 omega_b:0.049309230511847414 omega_nu:0.0014201463404145906 w:-1.0 wa:0.0 sigma8(z=0):0.03365144806932789
# koh d_cdm d_b d_gamma d_neutrino d_nu d_tot d_nonu d_tot_de Weyl v_newt_cdm v_newt_b v_b_cdm
3.916452e+01 2.810202e+00 2.196654e+00 8.564482e-09 8.556508e-09 4.797964e-08 2.698864e+00 2.713689e+00 2.698864e+00 -4.579079e-06 2.682460e+00 2.608703e+00 2.998196e-06
4.186449e+01 2.486420e+00 1.942686e+00 6.631010e-09 6.624838e-09 6.123578e-08 2.387774e+00 2.400889e+00 2.387774e+00 -4.051261e-06 2.373332e+00 2.306810e+00 2.529724e-06
4.475059e+01 2.199684e+00 1.717766e+00 5.133331e-09 5.128555e-09 9.718183e-10 2.112274e+00 2.123876e+00 2.112274e+00 -3.583830e-06 2.099572e+00 2.039444e+00 2.139078e-06
4.783565e+01 1.945788e+00 1.518597e+00 3.973378e-09 3.969683e-09 1.427415e-08 1.868327e+00 1.878589e+00 1.868327e+00 -3.169933e-06 1.857166e+00 1.802689e+00 1.813062e-06
5.113340e+01 1.721001e+00 1.342255e+00 3.075112e-09 3.072255e-09 3.649723e-08 1.652347e+00 1.661423e+00 1.652347e+00 -2.803486e-06 1.642551e+00 1.593065e+00 1.540729e-06
5.465849e+01 1.522010e+00 1.186141e+00 2.379588e-09 2.377379e-09 2.077241e-08 1.461151e+00 1.469177e+00 1.461151e+00 -2.479090e-06 1.452564e+00 1.407485e+00 1.312995e-06
5.842660e+01 1.345879e+00 1.047952e+00 1.841119e-09 1.839411e-09 1.977248e-08 1.291918e+00 1.299014e+00 1.291918e+00 -2.191957e-06 1.284402e+00 1.243213e+00 1.122322e-06
6.245448e+01 1.189999e+00 9.256444e-01 1.424293e-09 1.422973e-09 1.007953e-08 1.142141e+00 1.148415e+00 1.142141e+00 -1.937836e-06 1.135574e+00 1.097817e+00 9.624573e-07
6.676003e+01 1.052059e+00 8.174049e-01 1.101675e-09 1.100655e-09 1.031026e-08 1.009601e+00 1.015147e+00 1.009601e+00 -1.712960e-06 1.003874e+00 9.691435e-01 8.282116e-07
7.136241e+01 9.300086e-01 7.216260e-01 8.520041e-10 8.512165e-10 6.014375e-09 8.923279e-01 8.972293e-01 8.923279e-01 -1.513985e-06 8.873439e-01 8.552815e-01 7.152796e-07
7.628207e+01 8.220299e-01 6.368824e-01 6.588131e-10 6.582050e-10 5.940244e-09 7.885740e-01 7.929056e-01 7.885740e-01 -1.337949e-06 7.842487e-01 7.545370e-01 6.200890e-07
8.154089e+01 7.265114e-01 5.619106e-01 5.093453e-10 5.088761e-10 -1.363492e-09 6.967918e-01 7.006192e-01 6.967918e-01 -1.182225e-06 6.930496e-01 6.654083e-01 5.396751e-07
8.716224e+01 6.420246e-01 4.955907e-01 3.937213e-10 3.933593e-10 3.478632e-09 6.156086e-01 6.189900e-01 6.156086e-01 -1.044484e-06 6.123828e-01 5.865643e-01 4.715771e-07
9.317113e+01 5.673034e-01 4.369301e-01 3.042903e-10 3.040111e-10 2.069243e-09 5.438082e-01 5.467952e-01 5.438082e-01 -9.226626e-07 5.410396e-01 5.168253e-01 4.137524e-07
9.959426e+01 5.012262e-01 3.850494e-01 2.351287e-10 2.349135e-10 2.384310e-09 4.803129e-01 4.829512e-01 4.803129e-01 -8.149322e-07 4.779491e-01 4.551463e-01 3.645050e-07
1.064602e+02 4.427991e-01 3.391695e-01 1.816504e-10 1.814847e-10 3.887294e-09 4.241679e-01 4.264978e-01 4.241679e-01 -7.196726e-07 4.221625e-01 4.006016e-01 3.224259e-07
1.137995e+02 3.911416e-01 2.986004e-01 1.403055e-10 1.401779e-10 1.785661e-09 3.745274e-01 3.765846e-01 3.745274e-01 -6.354490e-07 3.728391e-01 3.523710e-01 2.863449e-07
1.216447e+02 3.454740e-01 2.627310e-01 1.083463e-10 1.082481e-10 1.294679e-09 3.306421e-01 3.324583e-01 3.306421e-01 -5.609903e-07 3.292347e-01 3.097284e-01 2.552890e-07
1.300308e+02 3.051058e-01 2.310200e-01 8.364624e-11 8.357079e-11 6.893979e-10 2.918488e-01 2.934518e-01 2.918488e-01 -4.951708e-07 2.906898e-01 2.720309e-01 2.284494e-07
1.389950e+02 2.694254e-01 2.029885e-01 6.456000e-11 6.450206e-11 6.431099e-10 2.575599e-01 2.589746e-01 2.575599e-01 -4.369940e-07 2.566208e-01 2.387095e-01 2.051527e-07
1.485772e+02 2.378914e-01 1.782124e-01 4.981447e-11 4.977001e-11 1.178999e-09 2.272554e-01 2.285037e-01 2.272554e-01 -3.855773e-07 2.265106e-01 2.092604e-01 1.848387e-07
1.588200e+02 2.100247e-01 1.563164e-01 3.842476e-11 3.839070e-11 5.366145e-10 2.004750e-01 2.015762e-01 2.004750e-01 -3.401398e-07 1.999020e-01 1.832381e-01 1.670403e-07
1.697689e+02 1.854009e-01 1.369685e-01 2.962909e-11 2.960301e-11 3.580725e-10 1.768111e-01 1.777823e-01 1.768111e-01 -2.999900e-07 1.763898e-01 1.602483e-01 1.513681e-07
1.814726e+02 1.636447e-01 1.198751e-01 2.283826e-11 2.281833e-11 3.253959e-10 1.559033e-01 1.567596e-01 1.559033e-01 -2.645162e-07 1.556157e-01 1.399426e-01 1.374971e-07
1.939831e+02 1.444239e-01 1.047763e-01 1.759664e-11 1.758143e-11 2.545784e-10 1.374323e-01 1.381872e-01 1.374323e-01 -2.331772e-07 1.372626e-01 1.220129e-01 1.251556e-07
2.073562e+02 1.274445e-01 9.144265e-02 1.355194e-11 1.354036e-11 9.156500e-11 1.211160e-01 1.217813e-01 1.211160e-01 -2.054938e-07 1.210500e-01 1.061867e-01 1.141165e-07
2.216511e+02 1.124465e-01 7.967118e-02 1.043182e-11 1.042302e-11 -1.497896e-10 1.067047e-01 1.072908e-01 1.067047e-01 -1.810426e-07 1.067295e-01 9.222361e-02 1.041898e-07
2.369315e+02 9.919986e-02 6.928261e-02 8.025741e-12 8.019066e-12 1.350345e-10 9.397758e-02 9.449378e-02 9.397758e-02 -1.594489e-07 9.408170e-02 7.991131e-02 9.521588e-08
2.532654e+02 8.750109e-02 6.011862e-02 6.170993e-12 6.165944e-12 8.505363e-12 8.273926e-02 8.319374e-02 8.273926e-02 -1.403812e-07 8.291239e-02 6.906238e-02 8.706122e-08
2.707253e+02 7.717030e-02 5.203945e-02 4.741840e-12 4.738032e-12 5.521242e-11 7.281716e-02 7.321713e-02 7.281716e-02 -1.235466e-07 7.304988e-02 5.951153e-02 7.961363e-08
2.893888e+02 6.804837e-02 4.492179e-02 3.641137e-12 3.638275e-12 4.554691e-11 6.405862e-02 6.441048e-02 6.405862e-02 -1.086863e-07 6.434236e-02 5.111304e-02 7.277904e-08
3.093391e+02 5.999463e-02 3.865692e-02 2.793839e-12 2.791696e-12 3.076143e-11 5.632873e-02 5.663814e-02 5.632873e-02 -9.557122e-08 5.665564e-02 4.373851e-02 6.647858e-08
3.306646e+02 5.288472e-02 3.314898e-02 2.141985e-12 2.140386e-12 2.291490e-12 4.950828e-02 4.978022e-02 4.950828e-02 -8.399916e-08 4.987109e-02 3.727483e-02 6.064636e-08
3.534603e+02 4.660871e-02 2.831354e-02 1.640815e-12 1.639628e-12 4.430810e-11 4.349192e-02 4.373082e-02 4.349192e-02 -7.379140e-08 4.388390e-02 3.162234e-02 5.522750e-08
3.778275e+02 4.106944e-02 2.407621e-02 1.255776e-12 1.254899e-12 9.420705e-12 3.818660e-02 3.839635e-02 3.818660e-02 -6.479003e-08 3.860141e-02 2.669324e-02 5.017667e-08
4.038747e+02 3.618107e-02 2.037149e-02 9.601945e-13 9.595504e-13 8.392360e-12 3.351010e-02 3.369417e-02 3.351010e-02 -5.685556e-08 3.394180e-02 2.241005e-02 4.545682e-08
4.317174e+02 3.186771e-02 1.714165e-02 7.334887e-13 7.330181e-13 -7.789108e-12 2.938981e-02 2.955125e-02 2.938981e-02 -4.986479e-08 2.983276e-02 1.870424e-02 4.103821e-08
4.614796e+02 2.806233e-02 1.433576e-02 5.597796e-13 5.594380e-13 -6.525206e-12 2.576159e-02 2.590309e-02 2.576159e-02 -4.370889e-08 2.621042e-02 1.551496e-02 3.689754e-08
4.932936e+02 2.470572e-02 1.190877e-02 4.268206e-13 4.265742e-13 2.020314e-11 2.256875e-02 2.269271e-02 2.256875e-02 -3.829170e-08 2.301836e-02 1.278787e-02 3.301730e-08
5.273008e+02 2.174555e-02 9.820716e-03 3.251696e-13 3.249930e-13 2.882887e-12 1.976119e-02 1.986973e-02 1.976119e-02 -3.352820e-08 2.020675e-02 1.047399e-02 2.938515e-08
5.636525e+02 1.913562e-02 8.035886e-03 2.475497e-13 2.474238e-13 3.310043e-12 1.729460e-02 1.738959e-02 1.729460e-02 -2.934321e-08 1.773153e-02 8.528680e-03 2.599331e-08
6.025102e+02 1.683510e-02 6.522134e-03 1.883547e-13 1.882655e-13 3.216182e-12 1.512973e-02 1.521284e-02 1.512973e-02 -2.567015e-08 1.555379e-02 6.910676e-03 2.283790e-08
6.440467e+02 1.480793e-02 5.250196e-03 1.432685e-13 1.432054e-13 4.710976e-12 1.323178e-02 1.330446e-02 1.323178e-02 -2.244996e-08 1.363908e-02 5.581226e-03 1.991831e-08
6.884467e+02 1.302223e-02 4.193079e-03 1.089698e-13 1.089252e-13 -3.200960e-12 1.156982e-02 1.163337e-02 1.156982e-02 -1.963016e-08 1.195693e-02 4.503381e-03 1.723627e-08
7.359076e+02 1.144983e-02 3.325516e-03 8.290527e-14 8.287374e-14 1.650096e-13 1.011628e-02 1.017185e-02 1.011628e-02 -1.716398e-08 1.048031e-02 3.641466e-03 1.479483e-08
7.866404e+02 1.006583e-02 2.623528e-03 6.311431e-14 6.309187e-14 4.088844e-13 8.846539e-03 8.895131e-03 8.846539e-03 -1.500965e-08 9.185239e-03 2.960839e-03 1.259713e-08
8.408707e+02 8.848181e-03 2.064110e-03 4.809339e-14 4.807728e-14 2.173965e-12 7.738518e-03 7.781024e-03 7.738518e-03 -1.312970e-08 8.050364e-03 2.427967e-03 1.064493e-08
8.988395e+02 7.777362e-03 1.625082e-03 3.669193e-14 3.668025e-14 4.031843e-13 6.772388e-03 6.809587e-03 6.772388e-03 -1.149050e-08 7.056669e-03 2.010905e-03 8.937072e-09
9.608047e+02 6.836073e-03 1.285144e-03 2.803172e-14 2.802319e-14 1.148038e-12 5.930318e-03 5.962893e-03 5.930318e-03 -1.006179e-08 6.187168e-03 1.680189e-03 7.467942e-09
1.027042e+03 6.008966e-03 1.024153e-03 2.144467e-14 2.143840e-14 -5.918077e-13 5.196296e-03 5.224838e-03 5.196296e-03 -8.816395e-09 5.426677e-03 1.410083e-03 6.226162e-09
1.097845e+03 5.282421e-03 8.236252e-04 1.642456e-14 1.641997e-14 1.179759e-12 4.556012e-03 4.581037e-03 4.556012e-03 -7.730044e-09 4.761627e-03 1.179999e-03 5.193855e-09
1.173530e+03 4.644340e-03 6.673831e-04 1.258962e-14 1.258630e-14 -9.477348e-13 3.996798e-03 4.018751e-03 3.996798e-03 -6.781243e-09 4.179916e-03 9.757672e-04 4.346795e-09
1.254432e+03 4.083992e-03 5.422542e-04 9.653164e-15 9.650809e-15 -3.604325e-13 3.507598e-03 3.526865e-03 3.507598e-03 -5.951234e-09 3.670810e-03 7.902964e-04 3.655724e-09
1.340911e+03 3.591867e-03 4.386127e-04 7.400590e-15 7.398964e-15 -3.981874e-13 3.078937e-03 3.095849e-03 3.078937e-03 -5.223938e-09 3.224858e-03 6.231284e-04 3.088963e-09
1.433352e+03 3.159563e-03 3.505443e-04 5.671271e-15 5.670180e-15 7.185656e-13 2.702849e-03 2.717695e-03 2.702849e-03 -4.585841e-09 2.833831e-03 4.785234e-04 2.616045e-09
1.532166e+03 2.779689e-03 2.754332e-04 4.344357e-15 4.343633e-15 2.927316e-13 2.372728e-03 2.385761e-03 2.372728e-03 -4.025735e-09 2.490643e-03 3.621424e-04 2.211661e-09
1.637792e+03 2.445766e-03 2.129029e-04 3.327887e-15 3.327402e-15 -1.242323e-13 2.083088e-03 2.094530e-03 2.083088e-03 -3.534310e-09 2.189251e-03 2.770857e-04 1.858734e-09
1.750700e+03 2.152146e-03 1.632965e-04 2.550790e-15 2.550452e-15 -3.432445e-13 1.829245e-03 1.839293e-03 1.829245e-03 -3.103624e-09 1.924511e-03 2.207768e-04 1.549318e-09
1.871392e+03 1.893908e-03 1.261709e-04 1.957378e-15 1.957131e-15 1.190608e-13 1.607010e-03 1.615837e-03 1.607010e-03 -2.726564e-09 1.692006e-03 1.844797e-04 1.282481e-09
2.000404e+03 1.666765e-03 9.945864e-05 1.503873e-15 1.503690e-15 3.201632e-13 1.412464e-03 1.420223e-03 1.412464e-03 -2.396484e-09 1.487875e-03 1.564635e-04 1.059608e-09
2.138310e+03 1.466968e-03 7.978631e-05 1.156308e-15 1.156177e-15 1.267717e-13 1.241938e-03 1.248759e-03 1.241938e-03 -2.107157e-09 1.308665e-03 1.277573e-04 8.792161e-10
2.285724e+03 1.291215e-03 6.383532e-05 8.890376e-16 8.889506e-16 -1.367957e-13 1.092145e-03 1.098144e-03 1.092145e-03 -1.853009e-09 1.151269e-03 9.693178e-05 7.343555e-10
2.443299e+03 1.136594e-03 4.983197e-05 6.832020e-16 6.831473e-16 5.278482e-14 9.603679e-04 9.656431e-04 9.603679e-04 -1.629427e-09 1.012928e-03 6.965754e-05 6.146246e-10
2.611738e+03 1.000539e-03 3.791916e-05 5.249247e-16 5.248889e-16 5.108329e-14 8.444771e-04 8.491156e-04 8.444771e-04 -1.432798e-09 8.912568e-04 5.213975e-05 5.114975e-10
2.791789e+03 8.807979e-04 2.894485e-05 4.035567e-16 4.035303e-16 1.681532e-13 7.427189e-04 7.467985e-04 7.427189e-04 -1.260148e-09 7.842348e-04 4.383455e-05 4.222158e-10
2.984252e+03 7.754050e-04 2.280080e-05 3.105289e-16 3.105090e-16 -1.226770e-13 6.534287e-04 6.570178e-04 6.534287e-04 -1.108652e-09 6.901229e-04 3.767129e-05 3.480673e-10
3.189984e+03 6.826391e-04 1.818692e-05 2.390082e-16 2.389950e-16 1.295910e-13 5.749604e-04 5.781185e-04 5.749604e-04 -9.755176e-10 6.073692e-04 2.869306e-05 2.888003e-10
3.409899e+03 6.009840e-04 1.406744e-05 1.838867e-16 1.838787e-16 1.151220e-13 5.058814e-04 5.086600e-04 5.058814e-04 -8.583133e-10 5.345724e-04 1.989766e-05 2.402934e-10
3.644974e+03 5.291023e-04 1.064327e-05 1.414732e-16 1.414677e-16 9.952996e-14 4.451021e-04 4.475470e-04 4.451021e-04 -7.551911e-10 4.705081e-04 1.576250e-05 1.986207e-10
3.896255e+03 4.658195e-04 8.304732e-06 1.089079e-16 1.089036e-16 -6.951762e-14 3.916993e-04 3.938509e-04 3.916993e-04 -6.645842e-10 4.141330e-04 1.382940e-05 1.635658e-10
4.164860e+03 4.101059e-04 6.570361e-06 8.385449e-17 8.385174e-17 7.641223e-14 3.447349e-04 3.466284e-04 3.447349e-04 -5.849010e-10 3.645305e-04 1.018163e-05 1.354507e-10
4.451981e+03 3.610554e-04 5.006363e-06 6.454615e-17 6.454444e-17 -3.567287e-14 3.033813e-04 3.050477e-04 3.033813e-04 -5.147376e-10 3.208752e-04 7.219949e-06 1.121630e-10
6.289314e+03 1.865798e-04 1.312751e-06 1.662539e-17 1.662528e-17 0.000000e+00 1.564159e-04 1.572752e-04 1.564159e-04 0.000000e+00 1.656277e-04 1.941374e-06 4.179603e-11
8.884912e+03 9.641737e-05 3.442250e-07 4.282268e-18 4.282324e-18 0.000000e+00 8.064415e-05 8.108725e-05 8.064415e-05 0.000000e+00 8.549285e-05 5.220161e-07 1.557473e-11
1.255171e+04 4.982485e-05 9.026146e-08 1.103001e-18 1.103037e-18 0.000000e+00 4.157813e-05 4.180661e-05 4.157813e-05 0.000000e+00 4.412925e-05 1.403649e-07 5.803717e-12
1.773180e+04 2.574760e-05 2.366804e-08 2.841043e-19 2.841193e-19 0.000000e+00 2.143666e-05 2.155447e-05 2.143666e-05 0.000000e+00 2.277841e-05 3.774274e-08 2.162678e-12
2.504972e+04 1.330539e-05 6.206149e-09 7.317789e-20 7.318320e-20 0.000000e+00 1.105221e-05 1.111296e-05 1.105221e-05 0.000000e+00 1.175764e-05 1.014865e-08 8.058930e-13
3.538773e+04 6.875722e-06 1.627355e-09 1.884872e-20 1.885046e-20 0.000000e+00 5.698247e-06 5.729570e-06 5.698247e-06 0.000000e+00 6.068997e-06 2.728871e-09 3.003053e-13
4.999224e+04 3.553113e-06 4.267191e-10 4.854941e-21 4.855485e-21 0.000000e+00 2.937875e-06 2.954027e-06 2.937875e-06 0.000000e+00 3.132663e-06 7.337662e-10 1.119047e-13
7.062402e+04 1.836115e-06 1.118928e-10 1.250507e-21 1.250671e-21 0.000000e+00 1.514696e-06 1.523024e-06 1.514696e-06 0.000000e+00 1.617002e-06 1.973024e-10 4.169981e-14
9.977054e+04 9.488346e-07 2.934013e-11 3.220980e-22 3.221468e-22 0.000000e+00 7.809398e-07 7.852341e-07 7.809398e-07 0.000000e+00 8.346556e-07 5.305267e-11 1.553888e-14
1.409458e+05 4.903219e-07 7.693465e-12 8.296407e-23 8.297829e-23 0.000000e+00 4.026333e-07 4.048476e-07 4.026333e-07 0.000000e+00 4.308282e-07 1.426534e-11 5.790355e-15
1.991141e+05 2.533798e-07 2.017353e-12 2.136939e-23 2.137347e-23 0.000000e+00 2.075878e-07 2.087295e-07 2.075878e-07 0.000000e+00 2.223827e-07 3.835807e-12 2.157699e-15
2.812885e+05 1.309371e-07 5.289832e-13 5.504199e-24 5.505360e-24 0.000000e+00 1.070271e-07 1.076159e-07 1.070271e-07 0.000000e+00 1.147883e-07 1.031410e-12 8.040376e-16
3.973762e+05 6.766336e-08 1.387081e-13 1.417738e-24 1.418066e-24 0.000000e+00 5.518054e-08 5.548411e-08 5.518054e-08 0.000000e+00 5.925084e-08 2.773360e-13 2.996139e-16
5.613733e+05 3.496587e-08 3.637154e-14 3.651726e-25 3.652640e-25 0.000000e+00 2.844972e-08 2.860625e-08 2.844972e-08 0.000000e+00 3.058379e-08 7.457290e-14 1.116471e-16
7.930519e+05 1.806904e-08 9.537218e-15 9.405896e-26 9.408438e-26 0.000000e+00 1.466797e-08 1.474869e-08 1.466797e-08 0.000000e+00 1.578658e-08 2.005191e-14 4.160381e-17
1.120344e+06 9.337396e-09 2.500815e-15 2.422714e-26 2.423417e-26 0.000000e+00 7.562445e-09 7.604063e-09 7.562445e-09 0.000000e+00 8.148635e-09 5.391760e-15 1.550310e-17
1.582710e+06 4.825213e-09 6.557550e-16 6.240282e-27 6.242216e-27 0.000000e+00 3.899010e-09 3.920470e-09 3.899010e-09 0.000000e+00 4.206120e-09 1.449791e-15 5.777025e-18
2.235894e+06 2.493488e-09 1.719497e-16 1.607335e-27 1.607864e-27 0.000000e+00 2.010233e-09 2.021299e-09 2.010233e-09 0.000000e+00 2.171093e-09 3.898344e-16 2.152731e-18
3.158648e+06 1.288540e-09 4.508805e-17 4.140076e-28 4.141522e-28 0.000000e+00 1.036427e-09 1.042132e-09 1.036427e-09 0.000000e+00 1.120663e-09 1.048226e-16 8.021865e-19
4.462221e+06 6.658690e-10 1.182283e-17 1.066376e-28 1.066770e-28 0.000000e+00 5.343559e-10 5.372980e-10 5.343559e-10 0.000000e+00 5.784582e-10 2.818575e-17 2.989241e-19
6.303778e+06 3.440959e-10 3.100140e-18 2.746707e-29 2.747775e-29 0.000000e+00 2.755007e-10 2.770177e-10 2.755007e-10 0.000000e+00 2.985856e-10 7.578869e-18 1.113901e-19
8.905346e+06 1.778158e-10 8.129078e-19 7.074803e-30 7.077695e-30 0.000000e+00 1.420414e-10 1.428236e-10 1.420414e-10 0.000000e+00 1.541223e-10 2.037883e-18 4.150803e-20
1.258058e+07 9.188847e-11 2.131578e-19 1.822285e-30 1.823066e-30 0.000000e+00 7.323302e-11 7.363636e-11 7.323302e-11 0.000000e+00 7.955407e-11 5.479664e-19 1.546741e-20
1.777258e+07 4.748449e-11 5.589349e-20 4.693734e-31 4.695837e-31 0.000000e+00 3.775714e-11 3.796511e-11 3.775714e-11 0.000000e+00 4.106380e-11 1.473427e-19 5.763725e-21
2.510733e+07 2.453819e-11 1.465619e-20 1.208984e-31 1.209550e-31 0.000000e+00 1.946665e-11 1.957388e-11 1.946665e-11 0.000000e+00 2.119610e-11 3.961900e-20 2.147775e-21
3.546911e+07 1.268041e-11 3.843095e-21 3.114028e-32 3.115547e-32 0.000000e+00 1.003652e-11 1.009182e-11 1.003652e-11 0.000000e+00 1.094089e-11 1.065315e-20 8.003397e-22
5.010721e+07 6.552756e-12 1.007723e-21 8.020926e-33 8.024997e-33 0.000000e+00 5.174583e-12 5.203095e-12 5.174583e-12 0.000000e+00 5.647413e-12 2.864528e-21 2.982359e-22
7.078645e+07 3.386217e-12 2.642415e-22 2.065982e-33 2.067072e-33 0.000000e+00 2.667887e-12 2.682589e-12 2.667887e-12 0.000000e+00 2.915052e-12 7.702430e-22 1.111336e-22
1.000000e+08 1.749869e-12 6.928846e-23 5.321433e-34 5.324344e-34 0.000000e+00 1.375497e-12 1.383077e-12 1.375497e-12 0.000000e+00 1.504676e-12 2.071107e-22 4.141246e-23
